場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,内枠(1-2),母父,フジキセキ,57,2,7,0.0351,0.1228,7.7,0.0,7.95,0.1701,-0.0473,0.722,参考,阪神ダ短中距離(1400-1600)・良・内枠(1-2)で母父「フジキセキ」は基準比リフト0.722
阪神,坂あり・パワー型,ダ,短距離(1000-1300),良,外枠(7-8),母父,サンデーサイレンス,67,2,10,0.0299,0.1493,17.5,0.0,7.49,0.2072,-0.0579,0.721,参考,阪神ダ短距離(1000-1300)・良・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト0.721
中山,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父,ダンスインザダーク,117,6,17,0.0513,0.1453,44.2,0.0,8.38,0.2014,-0.0561,0.721,参考,中山芝短中距離(1400-1600)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト0.721
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),母父,サクラバクシンオー,119,4,17,0.0336,0.1429,31.0,0.0,8.82,0.1988,-0.0559,0.719,参考,東京芝短中距離(1400-1600)・良・外枠(7-8)で母父「サクラバクシンオー」は基準比リフト0.719
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),母父,スペシャルウィーク,98,5,14,0.051,0.1429,60.8,0.0,8.71,0.1988,-0.0559,0.719,参考,東京芝短中距離(1400-1600)・良・外枠(7-8)で母父「スペシャルウィーク」は基準比リフト0.719
中山,坂あり・パワー型,芝,短距離(1000-1300),良,中枠(3-6),母父,サクラバクシンオー,90,4,13,0.0444,0.1444,31.7,0.0,8.21,0.2011,-0.0567,0.718,参考,中山芝短距離(1000-1300)・良・中枠(3-6)で母父「サクラバクシンオー」は基準比リフト0.718
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父,ラムタラ,63,2,9,0.0317,0.1429,15.2,0.0,9.65,0.199,-0.0561,0.718,参考,中山ダ中距離(1700-2000)・良・中枠(3-6)で母父「ラムタラ」は基準比リフト0.718
新潟,直線長め・平坦型,ダ,中距離(1700-2000),稍,外枠(7-8),母父,サンデーサイレンス,56,3,9,0.0536,0.1607,74.5,0.0,7.62,0.2244,-0.0637,0.716,参考,新潟ダ中距離(1700-2000)・稍・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト0.716
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,エリシオ,56,3,8,0.0536,0.1429,23.6,0.0,8.32,0.1997,-0.0568,0.716,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「エリシオ」は基準比リフト0.716
札幌,小回り・持続型,芝,短距離(1000-1300),良,外枠(7-8),母父,サンデーサイレンス,70,3,11,0.0429,0.1571,89.1,0.0,7.9,0.2201,-0.063,0.714,参考,札幌芝短距離(1000-1300)・良・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト0.714
函館,小回り・持続型,芝,短距離(1000-1300),良,外枠(7-8),母父,サンデーサイレンス,100,7,15,0.07,0.15,31.2,0.0,6.79,0.21,-0.06,0.714,参考,函館芝短距離(1000-1300)・良・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト0.714
中山,坂あり・パワー型,ダ,中距離(1700-2000),稍,中枠(3-6),母父,シンボリクリスエス,74,4,11,0.0541,0.1486,54.2,0.0,8.65,0.2081,-0.0595,0.714,参考,中山ダ中距離(1700-2000)・稍・中枠(3-6)で母父「シンボリクリスエス」は基準比リフト0.714
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),母父,ダンスインザダーク,149,9,23,0.0604,0.1544,176.8,0.0,8.21,0.2165,-0.0621,0.713,参考,中山芝中距離(1700-2000)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト0.713
京都,平坦・スピード型,芝,中距離(1700-2000),良,中枠(3-6),母父,アグネスタキオン,103,6,18,0.0583,0.1748,31.2,0.0,8.13,0.2454,-0.0706,0.712,参考,京都芝中距離(1700-2000)・良・中枠(3-6)で母父「アグネスタキオン」は基準比リフト0.712
京都,平坦・スピード型,芝,中距離(1700-2000),良,中枠(3-6),母父,Sadler's Wells,63,5,11,0.0794,0.1746,60.6,0.0,6.56,0.2454,-0.0708,0.711,参考,京都芝中距離(1700-2000)・良・中枠(3-6)で母父「Sadler's Wells」は基準比リフト0.711
新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,外枠(7-8),母父,フレンチデピュティ,56,6,9,0.1071,0.1607,72.1,0.0,8.05,0.226,-0.0653,0.711,参考,新潟ダ中距離(1700-2000)・良・外枠(7-8)で母父「フレンチデピュティ」は基準比リフト0.711
中京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父,ダンスインザダーク,83,4,13,0.0482,0.1566,63.9,0.0,7.69,0.2207,-0.0641,0.71,参考,中京芝中距離(1700-2000)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト0.71
中山,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父,マンハッタンカフェ,56,2,8,0.0357,0.1429,28.4,0.0,8.79,0.2014,-0.0585,0.71,参考,中山芝短中距離(1400-1600)・良・中枠(3-6)で母父「マンハッタンカフェ」は基準比リフト0.71
小倉,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),母父,スペシャルウィーク,62,2,9,0.0323,0.1452,17.6,0.0,7.87,0.2048,-0.0596,0.709,参考,小倉芝中距離(1700-2000)・良・外枠(7-8)で母父「スペシャルウィーク」は基準比リフト0.709
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),母父,マンハッタンカフェ,88,1,12,0.0114,0.1364,15.2,0.0,8.89,0.1927,-0.0563,0.708,参考,中山ダ短距離(1000-1300)・良・中枠(3-6)で母父「マンハッタンカフェ」は基準比リフト0.708
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,内枠(1-2),母父,サンデーサイレンス,83,3,10,0.0361,0.1205,38.6,0.0,7.77,0.1701,-0.0496,0.708,参考,阪神ダ短中距離(1400-1600)・良・内枠(1-2)で母父「サンデーサイレンス」は基準比リフト0.708
京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),母父,フジキセキ,89,3,13,0.0337,0.1461,10.4,0.0,7.64,0.2066,-0.0605,0.707,参考,京都ダ中距離(1700-2000)・良・外枠(7-8)で母父「フジキセキ」は基準比リフト0.707
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),母父,ブライアンズタイム,85,3,14,0.0353,0.1647,38.1,0.0,7.86,0.2332,-0.0685,0.706,参考,阪神芝中距離(1700-2000)・良・外枠(7-8)で母父「ブライアンズタイム」は基準比リフト0.706
中山,坂あり・パワー型,芝,中長距離(2100-2400),良,外枠(7-8),母父,サンデーサイレンス,53,2,8,0.0377,0.1509,45.3,0.0,7.53,0.2138,-0.0629,0.706,参考,中山芝中長距離(2100-2400)・良・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト0.706
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父,タイキシャトル,75,3,12,0.04,0.16,20.5,0.0,9.0,0.2273,-0.0673,0.704,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で母父「タイキシャトル」は基準比リフト0.704
阪神,坂あり・パワー型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父,サンデーサイレンス,56,3,8,0.0536,0.1429,81.8,0.0,8.36,0.203,-0.0601,0.704,参考,阪神ダ短距離(1000-1300)・重不良・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト0.704
東京,直線長め・持続型,ダ,短中距離(1400-1600),重不良,中枠(3-6),母父,サンデーサイレンス,125,8,17,0.064,0.136,62.2,0.0,7.3,0.1943,-0.0583,0.7,参考,東京ダ短中距離(1400-1600)・重不良・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト0.7
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,内枠(1-2),母父,ブライアンズタイム,68,3,8,0.0441,0.1176,46.0,0.0,10.12,0.1682,-0.0506,0.699,参考,新潟芝短中距離(1400-1600)・良・内枠(1-2)で母父「ブライアンズタイム」は基準比リフト0.699
中山,坂あり・パワー型,ダ,短距離(1000-1300),稍,外枠(7-8),母父,サンデーサイレンス,51,2,8,0.0392,0.1569,7.3,0.0,7.75,0.2257,-0.0688,0.695,参考,中山ダ短距離(1000-1300)・稍・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト0.695
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),母父,エルコンドルパサー,58,5,8,0.0862,0.1379,70.7,0.0,9.0,0.1988,-0.0609,0.694,参考,東京芝短中距離(1400-1600)・良・外枠(7-8)で母父「エルコンドルパサー」は基準比リフト0.694
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,外枠(7-8),母父,サンデーサイレンス,141,8,19,0.0567,0.1348,77.7,0.0,7.97,0.1942,-0.0594,0.694,参考,京都ダ短中距離(1400-1600)・良・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト0.694
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父,トニービン,89,4,14,0.0449,0.1573,13.4,0.0,7.93,0.2273,-0.07,0.692,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で母父「トニービン」は基準比リフト0.692
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),母父,コマンダーインチーフ,53,2,8,0.0377,0.1509,78.3,0.0,8.75,0.2181,-0.0672,0.692,参考,京都ダ中距離(1700-2000)・良・中枠(3-6)で母父「コマンダーインチーフ」は基準比リフト0.692
京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),母父,アフリート,70,3,10,0.0429,0.1429,28.9,0.0,7.61,0.2066,-0.0637,0.692,参考,京都ダ中距離(1700-2000)・良・外枠(7-8)で母父「アフリート」は基準比リフト0.692
新潟,直線長め・平坦型,ダ,短距離(1000-1300),良,中枠(3-6),母父,アフリート,57,1,8,0.0175,0.1404,4.6,0.0,8.75,0.2029,-0.0625,0.692,参考,新潟ダ短距離(1000-1300)・良・中枠(3-6)で母父「アフリート」は基準比リフト0.692
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,内枠(1-2),母父,クロフネ,52,3,9,0.0577,0.1731,20.6,0.0,7.4,0.2505,-0.0774,0.691,参考,阪神芝中距離(1700-2000)・良・内枠(1-2)で母父「クロフネ」は基準比リフト0.691
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),母父,エルコンドルパサー,52,2,7,0.0385,0.1346,23.5,0.0,9.1,0.1947,-0.0601,0.691,参考,新潟芝短中距離(1400-1600)・良・中枠(3-6)で母父「エルコンドルパサー」は基準比リフト0.691
福島,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),母父,タイキシャトル,58,2,8,0.0345,0.1379,38.3,0.0,8.6,0.2003,-0.0624,0.688,参考,福島ダ中距離(1700-2000)・良・中枠(3-6)で母父「タイキシャトル」は基準比リフト0.688
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,オペラハウス,51,2,7,0.0392,0.1373,80.8,0.0,10.31,0.1997,-0.0624,0.688,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「オペラハウス」は基準比リフト0.688
札幌,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父,アグネスタキオン,60,5,10,0.0833,0.1667,99.0,0.0,7.92,0.2428,-0.0761,0.687,参考,札幌芝中距離(1700-2000)・良・中枠(3-6)で母父「アグネスタキオン」は基準比リフト0.687
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),母父,ブライアンズタイム,120,6,16,0.05,0.1333,48.2,0.0,9.07,0.1947,-0.0614,0.685,参考,新潟芝短中距離(1400-1600)・良・中枠(3-6)で母父「ブライアンズタイム」は基準比リフト0.685
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),母父,Kingmambo,61,2,10,0.0328,0.1639,13.0,0.0,6.21,0.2399,-0.076,0.683,参考,阪神芝中距離(1700-2000)・良・中枠(3-6)で母父「Kingmambo」は基準比リフト0.683
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),母父,Sadler's Wells,61,5,10,0.082,0.1639,30.2,0.0,7.28,0.2399,-0.076,0.683,参考,阪神芝中距離(1700-2000)・良・中枠(3-6)で母父「Sadler's Wells」は基準比リフト0.683
中山,坂あり・パワー型,芝,短距離(1000-1300),良,中枠(3-6),母父,タイキシャトル,51,1,7,0.0196,0.1373,4.9,0.0,9.49,0.2011,-0.0638,0.683,参考,中山芝短距離(1000-1300)・良・中枠(3-6)で母父「タイキシャトル」は基準比リフト0.683
阪神,坂あり・パワー型,ダ,短距離(1000-1300),稍,中枠(3-6),母父,サンデーサイレンス,52,2,7,0.0385,0.1346,36.9,0.0,7.79,0.1971,-0.0625,0.683,参考,阪神ダ短距離(1000-1300)・稍・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト0.683
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,外枠(7-8),母父,フジキセキ,53,1,7,0.0189,0.1321,10.0,0.0,8.28,0.1942,-0.0621,0.68,参考,京都ダ短中距離(1400-1600)・良・外枠(7-8)で母父「フジキセキ」は基準比リフト0.68
函館,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),母父,フレンチデピュティ,50,3,8,0.06,0.16,26.2,0.0,7.0,0.2356,-0.0756,0.679,参考,函館ダ中距離(1700-2000)・良・中枠(3-6)で母父「フレンチデピュティ」は基準比リフト0.679
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),母父,アフリート,135,7,20,0.0519,0.1481,57.4,0.0,7.76,0.2181,-0.07,0.679,参考,京都ダ中距離(1700-2000)・良・中枠(3-6)で母父「アフリート」は基準比リフト0.679
東京,直線長め・持続型,芝,中距離(1700-2000),良,外枠(7-8),母父,ダンスインザダーク,82,8,12,0.0976,0.1463,85.5,0.0,7.99,0.2154,-0.0691,0.679,参考,東京芝中距離(1700-2000)・良・外枠(7-8)で母父「ダンスインザダーク」は基準比リフト0.679
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,内枠(1-2),母父,シンボリクリスエス,50,3,6,0.06,0.12,175.4,0.0,8.7,0.1768,-0.0568,0.679,参考,中山ダ短距離(1000-1300)・良・内枠(1-2)で母父「シンボリクリスエス」は基準比リフト0.679
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,内枠(1-2),母父,ネオユニヴァース,50,5,6,0.1,0.12,97.8,0.0,8.94,0.1768,-0.0568,0.679,参考,中山ダ短距離(1000-1300)・良・内枠(1-2)で母父「ネオユニヴァース」は基準比リフト0.679
福島,小回り・機動型,芝,中距離(1700-2000),良,内枠(1-2),母父,フジキセキ,50,1,7,0.02,0.14,28.0,0.0,9.12,0.2066,-0.0666,0.678,参考,福島芝中距離(1700-2000)・良・内枠(1-2)で母父「フジキセキ」は基準比リフト0.678
京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),母父,フレンチデピュティ,93,7,13,0.0753,0.1398,40.3,0.0,7.94,0.2066,-0.0668,0.677,参考,京都ダ中距離(1700-2000)・良・外枠(7-8)で母父「フレンチデピュティ」は基準比リフト0.677
阪神,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),母父,フォーティナイナー,50,2,7,0.04,0.14,154.6,0.0,8.62,0.2076,-0.0676,0.674,参考,阪神ダ短距離(1000-1300)・良・中枠(3-6)で母父「フォーティナイナー」は基準比リフト0.674
京都,平坦・スピード型,芝,中距離(1700-2000),良,内枠(1-2),母父,ダンスインザダーク,56,1,9,0.0179,0.1607,6.2,0.0,7.79,0.239,-0.0783,0.672,参考,京都芝中距離(1700-2000)・良・内枠(1-2)で母父「ダンスインザダーク」は基準比リフト0.672
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,外枠(7-8),母父,タイキシャトル,57,2,9,0.0351,0.1579,13.3,0.0,8.88,0.2351,-0.0772,0.672,参考,阪神ダ中距離(1700-2000)・良・外枠(7-8)で母父「タイキシャトル」は基準比リフト0.672
東京,直線長め・持続型,ダ,短距離(1000-1300),良,中枠(3-6),母父,ダンスインザダーク,53,1,7,0.0189,0.1321,11.1,0.0,8.6,0.1967,-0.0646,0.672,参考,東京ダ短距離(1000-1300)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト0.672
東京,直線長め・持続型,ダ,短中距離(1400-1600),稍,内枠(1-2),母父,ブライアンズタイム,51,1,6,0.0196,0.1176,2.9,0.0,9.67,0.1751,-0.0575,0.672,参考,東京ダ短中距離(1400-1600)・稍・内枠(1-2)で母父「ブライアンズタイム」は基準比リフト0.672
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),母父,タイキシャトル,71,2,8,0.0282,0.1127,46.1,0.0,9.35,0.1677,-0.055,0.672,参考,東京ダ短中距離(1400-1600)・良・内枠(1-2)で母父「タイキシャトル」は基準比リフト0.672
京都,平坦・スピード型,ダ,中距離(1700-2000),良,内枠(1-2),母父,キングカメハメハ,58,7,9,0.1207,0.1552,99.1,0.0,7.95,0.2314,-0.0762,0.671,参考,京都ダ中距離(1700-2000)・良・内枠(1-2)で母父「キングカメハメハ」は基準比リフト0.671
東京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父,ネオユニヴァース,63,5,10,0.0794,0.1587,17.6,0.0,7.78,0.237,-0.0783,0.67,参考,東京芝中距離(1700-2000)・良・中枠(3-6)で母父「ネオユニヴァース」は基準比リフト0.67
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),母父,アフリート,73,3,9,0.0411,0.1233,44.4,0.0,8.1,0.1848,-0.0615,0.667,参考,中山ダ中距離(1700-2000)・良・内枠(1-2)で母父「アフリート」は基準比リフト0.667
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,マヤノトップガン,68,4,9,0.0588,0.1324,65.4,0.0,8.72,0.1997,-0.0673,0.663,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「マヤノトップガン」は基準比リフト0.663
京都,平坦・スピード型,芝,短中距離(1400-1600),良,中枠(3-6),母父,サクラバクシンオー,106,5,15,0.0472,0.1415,57.3,0.0,9.13,0.2142,-0.0727,0.661,参考,京都芝短中距離(1400-1600)・良・中枠(3-6)で母父「サクラバクシンオー」は基準比リフト0.661
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,フジキセキ,129,7,17,0.0543,0.1318,33.9,0.0,8.34,0.2,-0.0682,0.659,参考,京都ダ短中距離(1400-1600)・良・中枠(3-6)で母父「フジキセキ」は基準比リフト0.659
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,中枠(3-6),母父,スペシャルウィーク,63,4,9,0.0635,0.1429,51.7,0.0,7.6,0.2171,-0.0742,0.658,参考,新潟芝中距離(1700-2000)・良・中枠(3-6)で母父「スペシャルウィーク」は基準比リフト0.658
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,アドマイヤベガ,61,0,8,0.0,0.1311,0.0,0.0,8.59,0.1997,-0.0686,0.656,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「アドマイヤベガ」は基準比リフト0.656
東京,直線長め・持続型,芝,中長距離(2100-2400),良,中枠(3-6),母父,トニービン,54,4,8,0.0741,0.1481,51.7,0.0,8.06,0.226,-0.0779,0.655,参考,東京芝中長距離(2100-2400)・良・中枠(3-6)で母父「トニービン」は基準比リフト0.655
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父,ノーザンテースト,54,0,8,0.0,0.1481,0.0,0.0,8.19,0.2273,-0.0792,0.652,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で母父「ノーザンテースト」は基準比リフト0.652
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,アグネスタキオン,69,4,9,0.058,0.1304,43.3,0.0,8.45,0.2,-0.0696,0.652,参考,京都ダ短中距離(1400-1600)・良・中枠(3-6)で母父「アグネスタキオン」は基準比リフト0.652
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),母父,トニービン,78,2,11,0.0256,0.141,6.9,0.0,7.47,0.2165,-0.0755,0.651,参考,東京ダ短中距離(1400-1600)・良・外枠(7-8)で母父「トニービン」は基準比リフト0.651
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父,グラスワンダー,53,2,7,0.0377,0.1321,51.1,0.0,8.62,0.2028,-0.0707,0.651,参考,東京芝短中距離(1400-1600)・良・中枠(3-6)で母父「グラスワンダー」は基準比リフト0.651
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),母父,ゼンノロブロイ,62,4,8,0.0645,0.129,238.2,0.0,8.81,0.1988,-0.0698,0.649,参考,東京芝短中距離(1400-1600)・良・外枠(7-8)で母父「ゼンノロブロイ」は基準比リフト0.649
新潟,直線長め・平坦型,芝,短距離(1000-1300),良,中枠(3-6),母父,アグネスタキオン,72,2,8,0.0278,0.1111,75.3,0.0,11.12,0.1712,-0.0601,0.649,参考,新潟芝短距離(1000-1300)・良・中枠(3-6)で母父「アグネスタキオン」は基準比リフト0.649
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),稍,中枠(3-6),母父,フジキセキ,55,3,7,0.0545,0.1273,218.2,0.0,8.62,0.1968,-0.0695,0.647,参考,阪神ダ短中距離(1400-1600)・稍・中枠(3-6)で母父「フジキセキ」は基準比リフト0.647
阪神,坂あり・パワー型,芝,短距離(1000-1300),良,中枠(3-6),母父,サンデーサイレンス,97,6,14,0.0619,0.1443,32.6,0.0,7.78,0.2234,-0.0791,0.646,参考,阪神芝短距離(1000-1300)・良・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト0.646
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父,ブライアンズタイム,129,6,18,0.0465,0.1395,16.1,0.0,8.2,0.2169,-0.0774,0.643,参考,阪神芝短中距離(1400-1600)・良・中枠(3-6)で母父「ブライアンズタイム」は基準比リフト0.643
京都,平坦・スピード型,ダ,短距離(1000-1300),良,中枠(3-6),母父,アグネスタキオン,80,1,10,0.0125,0.125,2.5,0.0,8.1,0.1949,-0.0699,0.641,参考,京都ダ短距離(1000-1300)・良・中枠(3-6)で母父「アグネスタキオン」は基準比リフト0.641
福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),母父,マンハッタンカフェ,50,1,7,0.02,0.14,5.2,0.0,9.52,0.2188,-0.0788,0.64,参考,福島芝中距離(1700-2000)・良・中枠(3-6)で母父「マンハッタンカフェ」は基準比リフト0.64
中京,直線長め・持続型,ダ,短距離(1000-1300),良,内枠(1-2),母父,サンデーサイレンス,52,4,7,0.0769,0.1346,46.9,0.0,8.46,0.2103,-0.0757,0.64,参考,中京ダ短距離(1000-1300)・良・内枠(1-2)で母父「サンデーサイレンス」は基準比リフト0.64
中京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父,アグネスタキオン,99,2,13,0.0202,0.1313,8.2,0.0,8.68,0.2051,-0.0738,0.64,参考,中京芝短中距離(1400-1600)・良・中枠(3-6)で母父「アグネスタキオン」は基準比リフト0.64
福島,小回り・機動型,ダ,短距離(1000-1300),良,中枠(3-6),母父,ブライアンズタイム,75,4,9,0.0533,0.12,53.3,0.0,9.28,0.1882,-0.0682,0.638,参考,福島ダ短距離(1000-1300)・良・中枠(3-6)で母父「ブライアンズタイム」は基準比リフト0.638
中山,坂あり・パワー型,ダ,短距離(1000-1300),稍,中枠(3-6),母父,フレンチデピュティ,62,2,7,0.0323,0.1129,11.5,0.0,8.37,0.1775,-0.0646,0.636,参考,中山ダ短距離(1000-1300)・稍・中枠(3-6)で母父「フレンチデピュティ」は基準比リフト0.636
小倉,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),母父,クロフネ,89,6,11,0.0674,0.1236,33.9,0.0,8.01,0.1947,-0.0711,0.635,参考,小倉ダ中距離(1700-2000)・良・中枠(3-6)で母父「クロフネ」は基準比リフト0.635
東京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父,ダンスインザダーク,160,11,24,0.0688,0.15,123.4,0.0,8.83,0.237,-0.087,0.633,参考,東京芝中距離(1700-2000)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト0.633
東京,直線長め・持続型,ダ,中長距離(2100-2400),良,中枠(3-6),母父,アフリート,50,3,7,0.06,0.14,111.2,0.0,9.24,0.2214,-0.0814,0.632,参考,東京ダ中長距離(2100-2400)・良・中枠(3-6)で母父「アフリート」は基準比リフト0.632
福島,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),母父,ダンスインザダーク,79,4,10,0.0506,0.1266,29.6,0.0,7.51,0.2003,-0.0737,0.632,参考,福島ダ中距離(1700-2000)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト0.632
京都,平坦・スピード型,芝,中距離(1700-2000),良,外枠(7-8),母父,ダンスインザダーク,84,4,12,0.0476,0.1429,34.9,0.0,7.5,0.2263,-0.0834,0.631,参考,京都芝中距離(1700-2000)・良・外枠(7-8)で母父「ダンスインザダーク」は基準比リフト0.631
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),母父,エルコンドルパサー,51,1,7,0.0196,0.1373,217.6,0.0,8.08,0.2181,-0.0808,0.63,参考,京都ダ中距離(1700-2000)・良・中枠(3-6)で母父「エルコンドルパサー」は基準比リフト0.63
福島,小回り・機動型,ダ,中距離(1700-2000),良,外枠(7-8),母父,ブライアンズタイム,73,5,10,0.0685,0.137,111.4,0.0,8.12,0.2183,-0.0813,0.628,参考,福島ダ中距離(1700-2000)・良・外枠(7-8)で母父「ブライアンズタイム」は基準比リフト0.628
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),母父,サクラバクシンオー,74,2,9,0.027,0.1216,30.0,0.0,9.19,0.1935,-0.0719,0.628,参考,京都芝短中距離(1400-1600)・良・外枠(7-8)で母父「サクラバクシンオー」は基準比リフト0.628
京都,平坦・スピード型,芝,中距離(1700-2000),良,中枠(3-6),母父,ノーザンテースト,52,2,8,0.0385,0.1538,31.0,0.0,7.54,0.2454,-0.0916,0.627,参考,京都芝中距離(1700-2000)・良・中枠(3-6)で母父「ノーザンテースト」は基準比リフト0.627
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,Sadler's Wells,64,2,8,0.0312,0.125,17.5,0.0,9.38,0.1997,-0.0747,0.626,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「Sadler's Wells」は基準比リフト0.626
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,フォーティナイナー,64,2,8,0.0312,0.125,20.8,0.0,8.94,0.2,-0.075,0.625,参考,京都ダ短中距離(1400-1600)・良・中枠(3-6)で母父「フォーティナイナー」は基準比リフト0.625
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),母父,ブライアンズタイム,153,4,19,0.0261,0.1242,21.1,0.0,8.73,0.1988,-0.0746,0.625,参考,東京芝短中距離(1400-1600)・良・外枠(7-8)で母父「ブライアンズタイム」は基準比リフト0.625
東京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父,ブライアンズタイム,149,8,22,0.0537,0.1477,63.9,0.0,8.44,0.237,-0.0893,0.623,参考,東京芝中距離(1700-2000)・良・中枠(3-6)で母父「ブライアンズタイム」は基準比リフト0.623
