分類,場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,短距離(1000-1300),不,外枠(7-8),父系統,ネイティヴダンサー系,136,8,29,0.0588,0.2132,29.3,0.0,8.03,0.1791,0.0341,1.19,B,中山ダ短距離(1000-1300)・不・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト1.19
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,中距離(1700-2000),良,中枠(3-6),母父,クロフネ,96,11,28,0.1146,0.2917,54.9,0.0,6.23,0.2454,0.0463,1.189,B,京都芝中距離(1700-2000)・良・中枠(3-6)で母父「クロフネ」は基準比リフト1.189
競馬場×距離帯×馬場×枠,函館,小回り・持続型,芝,長距離(2500以上),良,外枠(7-8),母父系統,ロイヤルチャージャー系,99,8,28,0.0808,0.2828,162.4,0.0,7.28,0.2378,0.045,1.189,B,函館芝長距離(2500以上)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト1.189
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,外枠(7-8),母父,サンデーサイレンス,114,7,30,0.0614,0.2632,76.7,0.0,7.89,0.2213,0.0419,1.189,B,阪神ダ短中距離(1400-1600)・良・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト1.189
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短中距離(1400-1600),稍,中枠(3-6),母父系統,ネイティヴダンサー系,141,12,31,0.0851,0.2199,172.5,0.0,8.24,0.1849,0.035,1.189,B,新潟芝短中距離(1400-1600)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.189
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短距離(1000-1300),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,132,5,21,0.0379,0.1591,33.0,0.0,8.37,0.1339,0.0252,1.188,B,新潟芝短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.188
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,短距離(1000-1300),良,外枠(7-8),父,サウスヴィグラス,85,8,23,0.0941,0.2706,67.3,0.0,6.26,0.2279,0.0427,1.187,B,新潟ダ短距離(1000-1300)・良・外枠(7-8)で父「サウスヴィグラス」は基準比リフト1.187
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,芝,短中距離(1400-1600),重不良,外枠(7-8),父系統,父系統不明,82,8,22,0.0976,0.2683,57.6,0.0,7.17,0.2261,0.0422,1.187,B,中京芝短中距離(1400-1600)・重不良・外枠(7-8)で父系統「父系統不明」は基準比リフト1.187
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父,キングカメハメハ,107,7,26,0.0654,0.243,41.5,0.0,6.7,0.2048,0.0382,1.187,B,小倉芝中距離(1700-2000)・良・外枠(7-8)で父「キングカメハメハ」は基準比リフト1.187
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ダイワメジャー,127,7,30,0.0551,0.2362,60.6,0.0,6.83,0.199,0.0372,1.187,B,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「ダイワメジャー」は基準比リフト1.187
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,中長距離(2100-2400),稍,中枠(3-6),母父系統,ロイヤルチャージャー系,91,8,23,0.0879,0.2527,81.9,0.0,7.15,0.2131,0.0396,1.186,B,新潟芝中長距離(2100-2400)・稍・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.186
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),父,シンボリクリスエス,90,6,22,0.0667,0.2444,186.8,0.0,6.61,0.206,0.0384,1.186,B,阪神ダ中距離(1700-2000)・良・内枠(1-2)で父「シンボリクリスエス」は基準比リフト1.186
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,芝,短距離(1000-1300),稍,中枠(3-6),母父系統,ネイティヴダンサー系,86,8,22,0.093,0.2558,101.7,0.0,7.05,0.2158,0.04,1.185,B,札幌芝短距離(1000-1300)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.185
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,芝,中長距離(2100-2400),良,内枠(1-2),母父系統,ニアークティック系,141,10,35,0.0709,0.2482,101.0,0.0,7.37,0.2094,0.0388,1.185,B,中京芝中長距離(2100-2400)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.185
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短中距離(1400-1600),稍,内枠(1-2),母父系統,ロイヤルチャージャー系,126,7,30,0.0556,0.2381,22.0,0.0,7.59,0.2009,0.0372,1.185,B,京都芝短中距離(1400-1600)・稍・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.185
競馬場×距離帯×馬場×枠,福島,小回り・機動型,ダ,中距離(1700-2000),稍,外枠(7-8),母父系統,ネイティヴダンサー系,125,15,37,0.12,0.296,133.3,0.0,7.3,0.25,0.046,1.184,B,福島ダ中距離(1700-2000)・稍・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.184
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),父,シンボリクリスエス,119,8,28,0.0672,0.2353,39.7,0.0,7.81,0.1988,0.0365,1.184,B,東京芝短中距離(1400-1600)・良・外枠(7-8)で父「シンボリクリスエス」は基準比リフト1.184
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父,マンハッタンカフェ,148,13,42,0.0878,0.2838,68.4,0.0,6.91,0.2399,0.0439,1.183,B,阪神芝中距離(1700-2000)・良・中枠(3-6)で父「マンハッタンカフェ」は基準比リフト1.183
競馬場×距離帯×馬場×枠,函館,小回り・持続型,芝,短距離(1000-1300),良,内枠(1-2),父系統,ナスルーラ系,113,13,35,0.115,0.3097,78.7,0.0,6.32,0.262,0.0477,1.182,B,函館芝短距離(1000-1300)・良・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト1.182
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,中距離(1700-2000),重不良,中枠(3-6),父系統,父系統不明,89,9,27,0.1011,0.3034,60.7,0.0,5.7,0.2566,0.0468,1.182,B,京都芝中距離(1700-2000)・重不良・中枠(3-6)で父系統「父系統不明」は基準比リフト1.182
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中距離(1700-2000),重不良,内枠(1-2),母父系統,ネイティヴダンサー系,136,12,26,0.0882,0.1912,164.0,0.0,7.83,0.1617,0.0295,1.182,B,中山ダ中距離(1700-2000)・重不良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト1.182
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,ゴールドアリュール,123,9,29,0.0732,0.2358,73.3,0.0,8.4,0.1997,0.0361,1.181,B,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「ゴールドアリュール」は基準比リフト1.181
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ネオユニヴァース,123,11,33,0.0894,0.2683,40.2,0.0,6.44,0.2273,0.041,1.18,B,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト1.18
競馬場×距離帯×馬場×枠,福島,小回り・機動型,芝,短距離(1000-1300),稍,内枠(1-2),母父系統,ニアークティック系,100,8,23,0.08,0.23,49.8,0.0,7.81,0.1951,0.0349,1.179,B,福島芝短距離(1000-1300)・稍・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.179
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,ロードカナロア,148,14,34,0.0946,0.2297,66.1,0.0,7.01,0.1949,0.0348,1.179,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「ロードカナロア」は基準比リフト1.179
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,ゼンノロブロイ,111,10,29,0.0901,0.2613,42.6,0.0,7.09,0.2218,0.0395,1.178,B,小倉芝中距離(1700-2000)・良・中枠(3-6)で父「ゼンノロブロイ」は基準比リフト1.178
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,タイキシャトル,109,6,25,0.055,0.2294,47.3,0.0,8.22,0.1949,0.0345,1.177,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「タイキシャトル」は基準比リフト1.177
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,短距離(1000-1300),稍,内枠(1-2),父系統,父系統不明,88,6,18,0.0682,0.2045,40.0,0.0,7.64,0.1741,0.0304,1.175,B,新潟ダ短距離(1000-1300)・稍・内枠(1-2)で父系統「父系統不明」は基準比リフト1.175
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,中長距離(2100-2400),良,中枠(3-6),父,キングカメハメハ,98,10,26,0.102,0.2653,51.5,0.0,7.05,0.226,0.0393,1.174,B,東京芝中長距離(2100-2400)・良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.174
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,短距離(1000-1300),良,内枠(1-2),父系統,ネイティヴダンサー系,104,10,26,0.0962,0.25,81.7,0.0,6.4,0.2129,0.0371,1.174,B,札幌ダ短距離(1000-1300)・良・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト1.174
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,短距離(1000-1300),不,中枠(3-6),母父系統,ロイヤルチャージャー系,103,10,25,0.0971,0.2427,92.4,0.0,8.11,0.2068,0.0359,1.174,B,京都ダ短距離(1000-1300)・不・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.174
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,短距離(1000-1300),良,外枠(7-8),父系統,ナスルーラ系,123,5,28,0.0407,0.2276,61.1,0.0,7.38,0.1938,0.0338,1.174,B,阪神芝短距離(1000-1300)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト1.174
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),重不良,中枠(3-6),父系統,ナスルーラ系,99,13,26,0.1313,0.2626,121.2,0.0,6.97,0.2239,0.0387,1.173,B,京都ダ中距離(1700-2000)・重不良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト1.173
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),稍,外枠(7-8),母父,サンデーサイレンス,111,12,29,0.1081,0.2613,63.2,0.0,8.14,0.2227,0.0386,1.173,B,東京ダ短中距離(1400-1600)・稍・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト1.173
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),母父,マンハッタンカフェ,86,6,22,0.0698,0.2558,44.0,0.0,6.83,0.2181,0.0377,1.173,B,京都ダ中距離(1700-2000)・良・中枠(3-6)で母父「マンハッタンカフェ」は基準比リフト1.173
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,中距離(1700-2000),良,外枠(7-8),母父,キングカメハメハ,95,5,24,0.0526,0.2526,29.6,0.0,6.23,0.2154,0.0372,1.173,B,東京芝中距離(1700-2000)・良・外枠(7-8)で母父「キングカメハメハ」は基準比リフト1.173
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,短距離(1000-1300),良,中枠(3-6),父,サクラバクシンオー,84,8,22,0.0952,0.2619,46.8,0.0,6.69,0.2234,0.0385,1.172,B,阪神芝短距離(1000-1300)・良・中枠(3-6)で父「サクラバクシンオー」は基準比リフト1.172
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,中距離(1700-2000),不,中枠(3-6),父系統,ネイティヴダンサー系,144,10,34,0.0694,0.2361,75.0,0.0,7.54,0.2015,0.0346,1.172,B,小倉ダ中距離(1700-2000)・不・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.172
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,中距離(1700-2000),重不良,外枠(7-8),母父系統,ニアークティック系,129,10,30,0.0775,0.2326,177.7,0.0,7.43,0.1987,0.0339,1.171,B,小倉芝中距離(1700-2000)・重不良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.171
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,短距離(1000-1300),重不良,外枠(7-8),母父系統,ニアークティック系,134,14,29,0.1045,0.2164,224.9,0.0,8.66,0.1848,0.0316,1.171,B,小倉芝短距離(1000-1300)・重不良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.171
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,長距離(2500以上),良,外枠(7-8),母父系統,ニアークティック系,111,7,23,0.0631,0.2072,44.2,0.0,7.93,0.177,0.0302,1.171,B,東京芝長距離(2500以上)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.171
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短距離(1000-1300),重不良,外枠(7-8),父系統,ニアークティック系,101,10,25,0.099,0.2475,75.3,0.0,8.19,0.2115,0.036,1.17,B,阪神ダ短距離(1000-1300)・重不良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト1.17
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,中距離(1700-2000),稍,内枠(1-2),母父系統,ナスルーラ系,89,9,21,0.1011,0.236,171.3,0.0,7.65,0.2017,0.0343,1.17,B,小倉ダ中距離(1700-2000)・稍・内枠(1-2)で母父系統「ナスルーラ系」は基準比リフト1.17
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短中距離(1400-1600),重不良,中枠(3-6),母父系統,ナスルーラ系,106,10,22,0.0943,0.2075,77.3,0.0,8.05,0.1774,0.0301,1.17,B,阪神ダ短中距離(1400-1600)・重不良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト1.17
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,芝,中長距離(2100-2400),良,内枠(1-2),父系統,父系統不明,94,7,23,0.0745,0.2447,38.1,0.0,6.99,0.2094,0.0353,1.169,B,中京芝中長距離(2100-2400)・良・内枠(1-2)で父系統「父系統不明」は基準比リフト1.169
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,スペシャルウィーク,80,7,19,0.0875,0.2375,112.4,0.0,8.02,0.2031,0.0344,1.169,B,阪神ダ短中距離(1400-1600)・良・中枠(3-6)で母父「スペシャルウィーク」は基準比リフト1.169
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,ルーラーシップ,135,13,32,0.0963,0.237,50.2,0.0,7.19,0.2028,0.0342,1.169,B,東京芝短中距離(1400-1600)・良・中枠(3-6)で父「ルーラーシップ」は基準比リフト1.169
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),母父,スペシャルウィーク,102,7,20,0.0686,0.1961,68.7,0.0,7.79,0.1677,0.0284,1.169,B,東京ダ短中距離(1400-1600)・良・内枠(1-2)で母父「スペシャルウィーク」は基準比リフト1.169
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,短中距離(1400-1600),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,92,11,23,0.1196,0.25,129.1,0.0,7.62,0.214,0.036,1.168,B,中山芝短中距離(1400-1600)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.168
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,短中距離(1400-1600),稍,外枠(7-8),父系統,ネイティヴダンサー系,138,10,30,0.0725,0.2174,50.8,0.0,8.37,0.1862,0.0312,1.168,B,京都ダ短中距離(1400-1600)・稍・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト1.168
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中距離(1700-2000),稍,内枠(1-2),父系統,ナスルーラ系,98,8,21,0.0816,0.2143,157.8,0.0,7.83,0.1835,0.0308,1.168,B,中山ダ中距離(1700-2000)・稍・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト1.168
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短距離(1000-1300),良,内枠(1-2),父系統,ナスルーラ系,143,12,30,0.0839,0.2098,195.9,0.0,8.14,0.1796,0.0302,1.168,B,阪神ダ短距離(1000-1300)・良・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト1.168
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,ダ,短中距離(1400-1600),不,中枠(3-6),母父系統,ネイティヴダンサー系,99,9,25,0.0909,0.2525,124.0,0.0,7.9,0.2164,0.0361,1.167,B,中京ダ短中距離(1400-1600)・不・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.167
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,中距離(1700-2000),重不良,外枠(7-8),父系統,ロイヤルチャージャー系,98,8,23,0.0816,0.2347,33.9,0.0,7.2,0.2011,0.0336,1.167,B,新潟芝中距離(1700-2000)・重不良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.167
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),父,アドマイヤムーン,93,8,21,0.086,0.2258,61.6,0.0,7.59,0.1935,0.0323,1.167,B,京都芝短中距離(1400-1600)・良・外枠(7-8)で父「アドマイヤムーン」は基準比リフト1.167
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,アドマイヤムーン,110,10,25,0.0909,0.2273,40.4,0.0,7.88,0.1949,0.0324,1.166,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「アドマイヤムーン」は基準比リフト1.166
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),不,外枠(7-8),父系統,ニアークティック系,108,6,23,0.0556,0.213,50.6,0.0,8.08,0.1827,0.0303,1.166,B,東京ダ短中距離(1400-1600)・不・外枠(7-8)で父系統「ニアークティック系」は基準比リフト1.166
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),父,クロフネ,119,8,27,0.0672,0.2269,26.1,0.0,7.15,0.1947,0.0322,1.165,B,小倉ダ中距離(1700-2000)・良・中枠(3-6)で父「クロフネ」は基準比リフト1.165
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短距離(1000-1300),重不良,外枠(7-8),母父系統,ネイティヴダンサー系,130,12,32,0.0923,0.2462,116.2,0.0,7.52,0.2115,0.0347,1.164,B,阪神ダ短距離(1000-1300)・重不良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.164
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,中距離(1700-2000),稍,外枠(7-8),母父系統,ネイティヴダンサー系,87,7,23,0.0805,0.2644,91.6,0.0,6.87,0.2274,0.037,1.163,B,札幌ダ中距離(1700-2000)・稍・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.163
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),母父,ブライアンズタイム,87,7,21,0.0805,0.2414,95.4,0.0,7.54,0.2076,0.0338,1.163,B,阪神ダ短距離(1000-1300)・良・中枠(3-6)で母父「ブライアンズタイム」は基準比リフト1.163
競馬場×距離帯×馬場×枠,函館,小回り・持続型,ダ,中距離(1700-2000),稍,外枠(7-8),母父系統,ネイティヴダンサー系,119,13,38,0.1092,0.3193,56.5,0.0,5.97,0.2747,0.0446,1.162,B,函館ダ中距離(1700-2000)・稍・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.162
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,キングカメハメハ,129,14,37,0.1085,0.2868,91.1,0.0,5.73,0.2469,0.0399,1.162,B,札幌ダ中距離(1700-2000)・良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.162
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),父系統,ナスルーラ系,136,15,36,0.1103,0.2647,87.8,0.0,6.57,0.2278,0.0369,1.162,B,札幌ダ中距離(1700-2000)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト1.162
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,短距離(1000-1300),稍,外枠(7-8),父系統,ナスルーラ系,122,15,32,0.123,0.2623,143.9,0.0,7.47,0.2257,0.0366,1.162,B,中山ダ短距離(1000-1300)・稍・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト1.162
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,中距離(1700-2000),良,内枠(1-2),父,ハービンジャー,97,11,25,0.1134,0.2577,86.9,0.0,6.84,0.2217,0.036,1.162,B,中山芝中距離(1700-2000)・良・内枠(1-2)で父「ハービンジャー」は基準比リフト1.162
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父,フレンチデピュティ,94,10,22,0.1064,0.234,114.5,0.0,7.46,0.2014,0.0326,1.162,B,中山芝短中距離(1400-1600)・良・中枠(3-6)で母父「フレンチデピュティ」は基準比リフト1.162
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,中長距離(2100-2400),稍,内枠(1-2),父系統,ロイヤルチャージャー系,93,6,21,0.0645,0.2258,32.7,0.0,7.86,0.1944,0.0314,1.162,B,東京ダ中長距離(2100-2400)・稍・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト1.162
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父,ダイワメジャー,118,9,23,0.0763,0.1949,26.7,0.0,7.04,0.1677,0.0272,1.162,B,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父「ダイワメジャー」は基準比リフト1.162
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,中距離(1700-2000),良,外枠(7-8),母父,ディープインパクト,92,7,23,0.0761,0.25,45.5,0.0,7.25,0.2154,0.0346,1.161,B,東京芝中距離(1700-2000)・良・外枠(7-8)で母父「ディープインパクト」は基準比リフト1.161
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ブライアンズタイム,138,4,32,0.029,0.2319,13.1,0.0,7.0,0.1997,0.0322,1.161,B,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ブライアンズタイム」は基準比リフト1.161
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,長距離(2500以上),稍,中枠(3-6),父系統,ロイヤルチャージャー系,140,14,45,0.1,0.3214,116.6,0.0,5.84,0.2771,0.0443,1.16,B,小倉芝長距離(2500以上)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.16
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,芝,中距離(1700-2000),稍,内枠(1-2),父系統,ロイヤルチャージャー系,95,10,27,0.1053,0.2842,48.0,0.0,7.12,0.2451,0.0391,1.16,B,中京芝中距離(1700-2000)・稍・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト1.16
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,ダ,中距離(1700-2000),重不良,内枠(1-2),父系統,父系統不明,88,8,25,0.0909,0.2841,111.4,0.0,7.09,0.2449,0.0392,1.16,B,中京ダ中距離(1700-2000)・重不良・内枠(1-2)で父系統「父系統不明」は基準比リフト1.16
競馬場×距離帯×馬場×枠,福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),母父,アグネスタキオン,130,12,33,0.0923,0.2538,137.7,0.0,7.7,0.2188,0.035,1.16,B,福島芝中距離(1700-2000)・良・中枠(3-6)で母父「アグネスタキオン」は基準比リフト1.16
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,中距離(1700-2000),稍,外枠(7-8),父系統,父系統不明,121,9,29,0.0744,0.2397,58.8,0.0,7.19,0.2066,0.0331,1.16,B,新潟芝中距離(1700-2000)・稍・外枠(7-8)で父系統「父系統不明」は基準比リフト1.16
競馬場×距離帯×馬場×枠,福島,小回り・機動型,ダ,短距離(1000-1300),良,中枠(3-6),母父,フジキセキ,87,4,19,0.046,0.2184,44.9,0.0,8.13,0.1882,0.0302,1.16,B,福島ダ短距離(1000-1300)・良・中枠(3-6)で母父「フジキセキ」は基準比リフト1.16
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,ダ,短中距離(1400-1600),稍,内枠(1-2),母父系統,ロイヤルチャージャー系,142,10,32,0.0704,0.2254,85.9,0.0,7.99,0.1944,0.031,1.159,B,中京ダ短中距離(1400-1600)・稍・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.159
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,短中距離(1400-1600),良,外枠(7-8),父,ゴールドアリュール,80,8,18,0.1,0.225,42.6,0.0,6.79,0.1942,0.0308,1.159,B,京都ダ短中距離(1400-1600)・良・外枠(7-8)で父「ゴールドアリュール」は基準比リフト1.159
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,ダ,短距離(1000-1300),不,中枠(3-6),母父系統,ロイヤルチャージャー系,88,7,17,0.0795,0.1932,114.4,0.0,8.32,0.1667,0.0265,1.159,B,中京ダ短距離(1000-1300)・不・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.159
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,中長距離(2100-2400),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,148,13,40,0.0878,0.2703,63.3,0.0,7.32,0.2334,0.0369,1.158,B,東京ダ中長距離(2100-2400)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.158
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,中距離(1700-2000),良,外枠(7-8),母父,トニービン,103,9,27,0.0874,0.2621,51.7,0.0,6.64,0.2263,0.0358,1.158,B,京都芝中距離(1700-2000)・良・外枠(7-8)で母父「トニービン」は基準比リフト1.158
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,中距離(1700-2000),稍,外枠(7-8),母父系統,ナスルーラ系,83,4,21,0.0482,0.253,43.6,0.0,7.51,0.2184,0.0346,1.158,B,小倉芝中距離(1700-2000)・稍・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト1.158
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,中長距離(2100-2400),良,中枠(3-6),父,ハービンジャー,88,10,23,0.1136,0.2614,83.4,0.0,6.57,0.226,0.0354,1.157,B,東京芝中長距離(2100-2400)・良・中枠(3-6)で父「ハービンジャー」は基準比リフト1.157
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,中距離(1700-2000),稍,内枠(1-2),母父系統,ネイティヴダンサー系,96,8,25,0.0833,0.2604,47.7,0.0,8.14,0.2251,0.0353,1.157,B,中山芝中距離(1700-2000)・稍・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト1.157
