分類,場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
競馬場×距離帯×馬場×枠,函館,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ネイティヴダンサー系,512,43,133,0.084,0.2598,72.3,0.0,6.75,0.2356,0.0242,1.103,A,函館ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.103
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,中距離(1700-2000),稍,中枠(3-6),父系統,ネイティヴダンサー系,151,10,39,0.0662,0.2583,95.0,0.0,7.23,0.2342,0.0241,1.103,A,阪神芝中距離(1700-2000)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.103
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,中距離(1700-2000),良,内枠(1-2),母父系統,ネイティヴダンサー系,428,31,100,0.0724,0.2336,99.8,0.0,8.19,0.2118,0.0218,1.103,A,小倉ダ中距離(1700-2000)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト1.103
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,ネイティヴダンサー系,1014,67,227,0.0661,0.2239,57.6,0.0,7.91,0.2029,0.021,1.103,A,新潟ダ短距離(1000-1300)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.103
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,芝,中距離(1700-2000),良,内枠(1-2),母父系統,ロイヤルチャージャー系,377,34,115,0.0902,0.305,136.1,0.0,6.71,0.2768,0.0282,1.102,A,札幌芝中距離(1700-2000)・良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.102
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,芝,中距離(1700-2000),良,内枠(1-2),父系統,ニアークティック系,164,14,50,0.0854,0.3049,56.5,0.0,6.92,0.2768,0.0281,1.102,A,札幌芝中距離(1700-2000)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト1.102
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短距離(1000-1300),良,外枠(7-8),母父系統,ナスルーラ系,377,33,97,0.0875,0.2573,89.8,0.0,7.68,0.2335,0.0238,1.102,A,新潟芝短距離(1000-1300)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト1.102
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,父系統不明,305,32,77,0.1049,0.2525,67.4,0.0,6.92,0.2292,0.0233,1.102,A,新潟ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「父系統不明」は基準比リフト1.102
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,父系統不明,192,15,48,0.0781,0.25,130.3,0.0,6.82,0.2268,0.0232,1.102,A,小倉ダ短距離(1000-1300)・良・外枠(7-8)で父系統「父系統不明」は基準比リフト1.102
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短中距離(1400-1600),稍,外枠(7-8),母父系統,ロイヤルチャージャー系,216,25,53,0.1157,0.2454,76.0,0.0,7.71,0.2226,0.0228,1.102,A,京都芝短中距離(1400-1600)・稍・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト1.102
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父,フレンチデピュティ,159,10,38,0.0629,0.239,107.5,0.0,7.28,0.2169,0.0221,1.102,A,阪神芝短中距離(1400-1600)・良・中枠(3-6)で母父「フレンチデピュティ」は基準比リフト1.102
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),母父,フジキセキ,218,18,52,0.0826,0.2385,42.8,0.0,7.7,0.2165,0.022,1.102,A,東京ダ短中距離(1400-1600)・良・外枠(7-8)で母父「フジキセキ」は基準比リフト1.102
競馬場×距離帯×馬場×枠,函館,小回り・持続型,芝,中距離(1700-2000),良,外枠(7-8),父系統,父系統不明,287,21,65,0.0732,0.2265,104.7,0.0,7.34,0.2056,0.0209,1.102,A,函館芝中距離(1700-2000)・良・外枠(7-8)で父系統「父系統不明」は基準比リフト1.102
競馬場×距離帯×馬場×枠,福島,小回り・機動型,芝,短距離(1000-1300),良,外枠(7-8),父系統,父系統不明,546,34,118,0.0623,0.2161,57.0,0.0,7.97,0.1962,0.0199,1.101,A,福島芝短距離(1000-1300)・良・外枠(7-8)で父系統「父系統不明」は基準比リフト1.101
競馬場×距離帯×馬場×枠,函館,小回り・持続型,芝,中距離(1700-2000),良,内枠(1-2),母父系統,ニアークティック系,299,26,93,0.087,0.311,35.9,0.0,6.41,0.2826,0.0284,1.1,A,函館芝中距離(1700-2000)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.1
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,中距離(1700-2000),良,内枠(1-2),母父系統,ナスルーラ系,289,20,76,0.0692,0.263,53.6,0.0,7.32,0.239,0.024,1.1,A,京都芝中距離(1700-2000)・良・内枠(1-2)で母父系統「ナスルーラ系」は基準比リフト1.1
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),良,内枠(1-2),母父,サンデーサイレンス,224,18,57,0.0804,0.2545,220.8,0.0,7.1,0.2314,0.0231,1.1,A,京都ダ中距離(1700-2000)・良・内枠(1-2)で母父「サンデーサイレンス」は基準比リフト1.1
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),母父系統,ネイティヴダンサー系,447,37,112,0.0828,0.2506,90.0,0.0,6.72,0.2278,0.0228,1.1,A,札幌ダ中距離(1700-2000)・良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.1
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),父系統,父系統不明,415,36,104,0.0867,0.2506,77.9,0.0,7.15,0.2278,0.0228,1.1,A,札幌ダ中距離(1700-2000)・良・外枠(7-8)で父系統「父系統不明」は基準比リフト1.1
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,279,20,64,0.0717,0.2294,83.9,0.0,7.78,0.2085,0.0209,1.1,A,京都ダ短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.1
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短距離(1000-1300),良,中枠(3-6),父系統,ナスルーラ系,251,20,57,0.0797,0.2271,94.3,0.0,8.31,0.2064,0.0207,1.1,A,京都芝短距離(1000-1300)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト1.1
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),母父系統,ネイティヴダンサー系,260,21,59,0.0808,0.2269,81.5,0.0,7.73,0.2062,0.0207,1.1,A,阪神芝短中距離(1400-1600)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.1
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ロイヤルチャージャー系,2473,185,548,0.0748,0.2216,74.2,0.0,7.57,0.2014,0.0202,1.1,A,中山芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.1
競馬場×距離帯×馬場×枠,福島,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),母父系統,ネイティヴダンサー系,1003,74,221,0.0738,0.2203,69.5,0.0,7.67,0.2003,0.02,1.1,A,福島ダ中距離(1700-2000)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.1
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),父,シニスターミニスター,98,15,42,0.1531,0.4286,194.1,0.0,6.28,0.2165,0.2121,1.98,B,東京ダ短中距離(1400-1600)・良・外枠(7-8)で父「シニスターミニスター」は基準比リフト1.98
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),父,ゼンノロブロイ,102,13,43,0.1275,0.4216,304.7,0.0,7.14,0.2165,0.2051,1.947,B,東京ダ短中距離(1400-1600)・良・外枠(7-8)で父「ゼンノロブロイ」は基準比リフト1.947
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),父,ネオユニヴァース,96,15,35,0.1562,0.3646,189.2,0.0,7.24,0.1947,0.1699,1.873,B,小倉ダ中距離(1700-2000)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト1.873
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ヴァーミリアン,102,12,38,0.1176,0.3725,49.0,0.0,6.74,0.1997,0.1728,1.865,B,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ヴァーミリアン」は基準比リフト1.865
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),父,ヘニーヒューズ,141,28,49,0.1986,0.3475,95.0,0.0,5.63,0.1927,0.1548,1.803,B,中山ダ短距離(1000-1300)・良・中枠(3-6)で父「ヘニーヒューズ」は基準比リフト1.803
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,ゴールドアリュール,104,12,46,0.1154,0.4423,106.6,0.0,5.95,0.2469,0.1954,1.791,B,札幌ダ中距離(1700-2000)・良・中枠(3-6)で父「ゴールドアリュール」は基準比リフト1.791
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,短距離(1000-1300),良,外枠(7-8),父,ヘニーヒューズ,81,14,29,0.1728,0.358,152.3,0.0,6.37,0.2034,0.1546,1.76,B,中山ダ短距離(1000-1300)・良・外枠(7-8)で父「ヘニーヒューズ」は基準比リフト1.76
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,中長距離(2100-2400),良,中枠(3-6),父,ディープインパクト,87,8,35,0.092,0.4023,43.3,0.0,5.62,0.229,0.1733,1.757,B,新潟芝中長距離(2100-2400)・良・中枠(3-6)で父「ディープインパクト」は基準比リフト1.757
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,中距離(1700-2000),良,内枠(1-2),父,ディープインパクト,129,14,42,0.1085,0.3256,90.2,0.0,5.62,0.1874,0.1382,1.737,B,新潟芝中距離(1700-2000)・良・内枠(1-2)で父「ディープインパクト」は基準比リフト1.737
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),父,ディープインパクト,80,10,30,0.125,0.375,98.2,0.0,4.88,0.2181,0.1569,1.719,B,京都ダ中距離(1700-2000)・良・中枠(3-6)で父「ディープインパクト」は基準比リフト1.719
競馬場×距離帯×馬場×枠,福島,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父,ハーツクライ,93,8,30,0.086,0.3226,36.0,0.0,6.33,0.1878,0.1348,1.718,B,福島芝中距離(1700-2000)・良・外枠(7-8)で父「ハーツクライ」は基準比リフト1.718
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父,サンデーサイレンス,107,13,45,0.1215,0.4206,65.1,0.0,5.47,0.2476,0.173,1.699,B,札幌芝短中距離(1400-1600)・良・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト1.699
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),良,内枠(1-2),父,ネオユニヴァース,85,12,33,0.1412,0.3882,169.8,0.0,6.59,0.2314,0.1568,1.678,B,京都ダ中距離(1700-2000)・良・内枠(1-2)で父「ネオユニヴァース」は基準比リフト1.678
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),母父,ダンスインザダーク,83,8,27,0.0964,0.3253,44.6,0.0,6.75,0.1947,0.1306,1.671,B,小倉ダ中距離(1700-2000)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト1.671
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父,Storm Cat,101,16,34,0.1584,0.3366,165.7,0.0,6.75,0.2028,0.1338,1.66,B,東京芝短中距離(1400-1600)・良・中枠(3-6)で母父「Storm Cat」は基準比リフト1.66
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父,ハーツクライ,130,12,42,0.0923,0.3231,86.3,0.0,7.13,0.1947,0.1284,1.659,B,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父「ハーツクライ」は基準比リフト1.659
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ロードカナロア,142,20,47,0.1408,0.331,72.0,0.0,6.2,0.1997,0.1313,1.657,B,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ロードカナロア」は基準比リフト1.657
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,短距離(1000-1300),良,外枠(7-8),父,キンシャサノキセキ,95,12,32,0.1263,0.3368,72.4,0.0,5.76,0.2034,0.1334,1.656,B,中山ダ短距離(1000-1300)・良・外枠(7-8)で父「キンシャサノキセキ」は基準比リフト1.656
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ヘニーヒューズ,101,9,33,0.0891,0.3267,52.6,0.0,5.45,0.199,0.1277,1.642,B,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「ヘニーヒューズ」は基準比リフト1.642
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父,ロードカナロア,91,8,29,0.0879,0.3187,71.0,0.0,5.76,0.1947,0.124,1.637,B,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父「ロードカナロア」は基準比リフト1.637
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,短距離(1000-1300),良,内枠(1-2),父,サクラバクシンオー,100,19,31,0.19,0.31,187.2,0.0,6.9,0.1897,0.1203,1.634,B,小倉芝短距離(1000-1300)・良・内枠(1-2)で父「サクラバクシンオー」は基準比リフト1.634
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,キングカメハメハ,132,13,42,0.0985,0.3182,66.2,0.0,7.19,0.1949,0.1233,1.633,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.633
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,中距離(1700-2000),良,中枠(3-6),母父,ディープインパクト,90,12,36,0.1333,0.4,94.2,0.0,5.86,0.2454,0.1546,1.63,B,京都芝中距離(1700-2000)・良・中枠(3-6)で母父「ディープインパクト」は基準比リフト1.63
競馬場×距離帯×馬場×枠,福島,小回り・機動型,芝,中距離(1700-2000),良,内枠(1-2),父,ステイゴールド,81,13,27,0.1605,0.3333,108.4,0.0,6.94,0.2066,0.1267,1.613,B,福島芝中距離(1700-2000)・良・内枠(1-2)で父「ステイゴールド」は基準比リフト1.613
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中距離(1700-2000),良,外枠(7-8),父,ネオユニヴァース,92,12,33,0.1304,0.3587,102.6,0.0,6.76,0.2226,0.1361,1.611,B,中山ダ中距離(1700-2000)・良・外枠(7-8)で父「ネオユニヴァース」は基準比リフト1.611
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,外枠(7-8),父,ディープインパクト,144,18,44,0.125,0.3056,44.0,0.0,5.56,0.1905,0.1151,1.604,B,新潟芝短中距離(1400-1600)・良・外枠(7-8)で父「ディープインパクト」は基準比リフト1.604
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父,クロフネ,83,7,27,0.0843,0.3253,83.1,0.0,7.27,0.2051,0.1202,1.586,B,中京芝短中距離(1400-1600)・良・中枠(3-6)で母父「クロフネ」は基準比リフト1.586
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,外枠(7-8),父,シンボリクリスエス,81,12,29,0.1481,0.358,90.2,0.0,6.37,0.226,0.132,1.584,B,新潟ダ中距離(1700-2000)・良・外枠(7-8)で父「シンボリクリスエス」は基準比リフト1.584
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),父,ロードカナロア,95,13,29,0.1368,0.3053,58.5,0.0,6.09,0.1935,0.1118,1.578,B,京都芝短中距離(1400-1600)・良・外枠(7-8)で父「ロードカナロア」は基準比リフト1.578
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,芝,中距離(1700-2000),良,内枠(1-2),母父,サンデーサイレンス,95,14,41,0.1474,0.4316,180.2,0.0,5.78,0.2768,0.1548,1.559,B,札幌芝中距離(1700-2000)・良・内枠(1-2)で母父「サンデーサイレンス」は基準比リフト1.559
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ダイワメジャー,88,11,27,0.125,0.3068,76.1,0.0,6.52,0.1973,0.1095,1.555,B,中京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ダイワメジャー」は基準比リフト1.555
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,ディープインパクト,113,13,34,0.115,0.3009,45.2,0.0,6.26,0.1949,0.106,1.544,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「ディープインパクト」は基準比リフト1.544
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短中距離(1400-1600),良,中枠(3-6),父,フジキセキ,118,18,39,0.1525,0.3305,82.5,0.0,6.33,0.2142,0.1163,1.543,B,京都芝短中距離(1400-1600)・良・中枠(3-6)で父「フジキセキ」は基準比リフト1.543
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),稍,中枠(3-6),父,クロフネ,83,6,29,0.0723,0.3494,63.1,0.0,6.33,0.2269,0.1225,1.54,B,京都ダ中距離(1700-2000)・稍・中枠(3-6)で父「クロフネ」は基準比リフト1.54
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,短距離(1000-1300),良,外枠(7-8),父,ロードカナロア,105,16,32,0.1524,0.3048,73.5,0.0,6.38,0.1981,0.1067,1.539,B,小倉芝短距離(1000-1300)・良・外枠(7-8)で父「ロードカナロア」は基準比リフト1.539
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),母父,ブライアンズタイム,102,6,29,0.0588,0.2843,69.5,0.0,8.73,0.1848,0.0995,1.538,B,中山ダ中距離(1700-2000)・良・内枠(1-2)で母父「ブライアンズタイム」は基準比リフト1.538
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父,Storm Cat,87,11,29,0.1264,0.3333,101.7,0.0,5.59,0.2169,0.1164,1.537,B,阪神芝短中距離(1400-1600)・良・中枠(3-6)で母父「Storm Cat」は基準比リフト1.537
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,芝,短中距離(1400-1600),良,外枠(7-8),父系統,ネイティヴダンサー系,99,8,33,0.0808,0.3333,23.4,0.0,6.78,0.2171,0.1162,1.535,B,札幌芝短中距離(1400-1600)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト1.535
競馬場×距離帯×馬場×枠,函館,小回り・持続型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ネイティヴダンサー系,91,10,35,0.1099,0.3846,144.8,0.0,5.92,0.2507,0.1339,1.534,B,函館ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.534
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,短中距離(1400-1600),重不良,外枠(7-8),母父系統,ニアークティック系,85,3,25,0.0353,0.2941,19.4,0.0,7.86,0.1923,0.1018,1.529,B,阪神芝短中距離(1400-1600)・重不良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.529
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,短距離(1000-1300),良,内枠(1-2),母父,サクラバクシンオー,89,8,24,0.0899,0.2697,45.2,0.0,7.78,0.1768,0.0929,1.525,B,中山ダ短距離(1000-1300)・良・内枠(1-2)で母父「サクラバクシンオー」は基準比リフト1.525
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),母父,キングカメハメハ,145,17,53,0.1172,0.3655,112.1,0.0,5.55,0.2399,0.1256,1.524,B,阪神芝中距離(1700-2000)・良・中枠(3-6)で母父「キングカメハメハ」は基準比リフト1.524
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,中距離(1700-2000),良,中枠(3-6),父,ルーラーシップ,97,14,32,0.1443,0.3299,110.7,0.0,6.71,0.2171,0.1128,1.52,B,新潟芝中距離(1700-2000)・良・中枠(3-6)で父「ルーラーシップ」は基準比リフト1.52
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短距離(1000-1300),良,中枠(3-6),母父,フジキセキ,104,9,27,0.0865,0.2596,125.1,0.0,8.61,0.1712,0.0884,1.516,B,新潟芝短距離(1000-1300)・良・中枠(3-6)で母父「フジキセキ」は基準比リフト1.516
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短距離(1000-1300),良,中枠(3-6),母父,ダンスインザダーク,85,10,22,0.1176,0.2588,117.6,0.0,8.79,0.1712,0.0876,1.512,B,新潟芝短距離(1000-1300)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト1.512
競馬場×距離帯×馬場×枠,福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),母父,キングカメハメハ,97,9,32,0.0928,0.3299,174.9,0.0,7.34,0.2188,0.1111,1.508,B,福島芝中距離(1700-2000)・良・中枠(3-6)で母父「キングカメハメハ」は基準比リフト1.508
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,短中距離(1400-1600),良,内枠(1-2),父,クロフネ,80,7,25,0.0875,0.3125,105.1,0.0,7.5,0.2074,0.1051,1.507,B,京都ダ短中距離(1400-1600)・良・内枠(1-2)で父「クロフネ」は基準比リフト1.507
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),母父,ディープインパクト,97,7,34,0.0722,0.3505,44.2,0.0,6.16,0.2332,0.1173,1.503,B,阪神芝中距離(1700-2000)・良・外枠(7-8)で母父「ディープインパクト」は基準比リフト1.503
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),母父,フレンチデピュティ,93,9,27,0.0968,0.2903,52.7,0.0,6.56,0.1935,0.0968,1.5,B,京都芝短中距離(1400-1600)・良・外枠(7-8)で母父「フレンチデピュティ」は基準比リフト1.5
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,中距離(1700-2000),良,中枠(3-6),父,キングカメハメハ,142,18,46,0.1268,0.3239,63.9,0.0,6.05,0.2171,0.1068,1.492,B,新潟芝中距離(1700-2000)・良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.492
競馬場×距離帯×馬場×枠,福島,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父,ディープインパクト,111,10,31,0.0901,0.2793,88.8,0.0,6.13,0.1878,0.0915,1.487,B,福島芝中距離(1700-2000)・良・外枠(7-8)で父「ディープインパクト」は基準比リフト1.487
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父,ディープインパクト,128,19,39,0.1484,0.3047,162.5,0.0,7.02,0.2051,0.0996,1.486,B,中京芝短中距離(1400-1600)・良・中枠(3-6)で母父「ディープインパクト」は基準比リフト1.486
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,短距離(1000-1300),不,中枠(3-6),母父系統,ネイティヴダンサー系,110,10,35,0.0909,0.3182,80.5,0.0,7.53,0.2157,0.1025,1.475,B,新潟ダ短距離(1000-1300)・不・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.475
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父,トニービン,147,15,47,0.102,0.3197,99.0,0.0,7.71,0.2169,0.1028,1.474,B,阪神芝短中距離(1400-1600)・良・中枠(3-6)で母父「トニービン」は基準比リフト1.474
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短中距離(1400-1600),良,内枠(1-2),父,ハーツクライ,87,7,28,0.0805,0.3218,189.1,0.0,6.86,0.2185,0.1033,1.473,B,京都芝短中距離(1400-1600)・良・内枠(1-2)で父「ハーツクライ」は基準比リフト1.473
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短距離(1000-1300),良,中枠(3-6),父,ダイワメジャー,139,6,35,0.0432,0.2518,25.1,0.0,6.81,0.1712,0.0806,1.471,B,新潟芝短距離(1000-1300)・良・中枠(3-6)で父「ダイワメジャー」は基準比リフト1.471
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,マンハッタンカフェ,132,14,43,0.1061,0.3258,76.8,0.0,7.03,0.2218,0.104,1.469,B,小倉芝中距離(1700-2000)・良・中枠(3-6)で父「マンハッタンカフェ」は基準比リフト1.469
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,中長距離(2100-2400),良,外枠(7-8),父,ディープインパクト,115,14,38,0.1217,0.3304,76.1,0.0,5.52,0.225,0.1054,1.468,B,京都芝中長距離(2100-2400)・良・外枠(7-8)で父「ディープインパクト」は基準比リフト1.468
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,中距離(1700-2000),重不良,中枠(3-6),母父,サンデーサイレンス,107,14,35,0.1308,0.3271,111.2,0.0,6.82,0.2243,0.1028,1.458,B,阪神ダ中距離(1700-2000)・重不良・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト1.458
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),母父,クロフネ,82,10,22,0.122,0.2683,178.2,0.0,7.01,0.1848,0.0835,1.452,B,中山ダ中距離(1700-2000)・良・内枠(1-2)で母父「クロフネ」は基準比リフト1.452
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),父,ゴールドアリュール,147,15,44,0.102,0.2993,236.8,0.0,6.15,0.2066,0.0927,1.449,B,京都ダ中距離(1700-2000)・良・外枠(7-8)で父「ゴールドアリュール」は基準比リフト1.449
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,芝,短距離(1000-1300),良,中枠(3-6),父,サクラバクシンオー,80,4,24,0.05,0.3,22.9,0.0,6.95,0.2078,0.0922,1.444,B,札幌芝短距離(1000-1300)・良・中枠(3-6)で父「サクラバクシンオー」は基準比リフト1.444
