場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
東京,直線長め・持続型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,ナスルーラ系,186,10,36,0.0538,0.1935,39.5,0.0,8.19,0.1967,-0.0032,0.984,参考,東京ダ短距離(1000-1300)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.984
小倉,小回り・機動型,芝,長距離(2500以上),良,中枠(3-6),父系統,ロイヤルチャージャー系,629,54,158,0.0859,0.2512,69.0,0.0,6.5,0.2556,-0.0044,0.983,参考,小倉芝長距離(2500以上)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.983
福島,小回り・機動型,ダ,中距離(1700-2000),良,外枠(7-8),父系統,父系統不明,424,30,91,0.0708,0.2146,78.6,0.0,7.68,0.2183,-0.0037,0.983,参考,福島ダ中距離(1700-2000)・良・外枠(7-8)で父系統「父系統不明」は基準比リフト0.983
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),重不良,内枠(1-2),父系統,ロイヤルチャージャー系,166,9,32,0.0542,0.1928,65.3,0.0,9.01,0.1961,-0.0033,0.983,参考,阪神ダ短中距離(1400-1600)・重不良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト0.983
阪神,坂あり・パワー型,ダ,中距離(1700-2000),稍,内枠(1-2),父系統,父系統不明,237,19,53,0.0802,0.2236,46.7,0.0,6.97,0.2278,-0.0042,0.982,参考,阪神ダ中距離(1700-2000)・稍・内枠(1-2)で父系統「父系統不明」は基準比リフト0.982
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),父系統,ロイヤルチャージャー系,2615,191,556,0.073,0.2126,98.0,0.0,8.08,0.2165,-0.0039,0.982,参考,東京ダ短中距離(1400-1600)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.982
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父系統,父系統不明,1266,99,269,0.0782,0.2125,65.2,0.0,7.82,0.2165,-0.004,0.982,参考,中山芝中距離(1700-2000)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.982
福島,小回り・機動型,ダ,中距離(1700-2000),重不良,中枠(3-6),父系統,ニアークティック系,102,3,19,0.0294,0.1863,19.5,0.0,8.65,0.1898,-0.0035,0.982,参考,福島ダ中距離(1700-2000)・重不良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.982
中山,坂あり・パワー型,ダ,短距離(1000-1300),重不良,内枠(1-2),父系統,ニアークティック系,151,4,21,0.0265,0.1391,19.2,0.0,8.4,0.1416,-0.0025,0.982,参考,中山ダ短距離(1000-1300)・重不良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト0.982
阪神,坂あり・パワー型,ダ,長距離(2500以上),良,中枠(3-6),父系統,ネイティヴダンサー系,215,11,54,0.0512,0.2512,54.1,0.0,6.29,0.256,-0.0048,0.981,参考,阪神ダ長距離(2500以上)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.981
京都,平坦・スピード型,ダ,短中距離(1400-1600),重不良,中枠(3-6),父系統,父系統不明,110,9,23,0.0818,0.2091,71.6,0.0,7.14,0.2131,-0.004,0.981,参考,京都ダ短中距離(1400-1600)・重不良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.981
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,外枠(7-8),父系統,ネイティヴダンサー系,392,27,81,0.0689,0.2066,72.4,0.0,7.83,0.2107,-0.0041,0.981,参考,新潟芝中距離(1700-2000)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.981
京都,平坦・スピード型,ダ,短距離(1000-1300),重不良,中枠(3-6),父系統,父系統不明,88,5,18,0.0568,0.2045,46.7,0.0,7.45,0.2085,-0.004,0.981,参考,京都ダ短距離(1000-1300)・重不良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.981
阪神,坂あり・パワー型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ロイヤルチャージャー系,517,33,100,0.0638,0.1934,73.3,0.0,8.39,0.1971,-0.0037,0.981,参考,阪神ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.981
阪神,坂あり・パワー型,ダ,短距離(1000-1300),稍,内枠(1-2),父系統,ネイティヴダンサー系,154,7,26,0.0455,0.1688,16.2,0.0,8.47,0.1721,-0.0033,0.981,参考,阪神ダ短距離(1000-1300)・稍・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト0.981
函館,小回り・持続型,ダ,中距離(1700-2000),良,内枠(1-2),父系統,ロイヤルチャージャー系,374,31,99,0.0829,0.2647,86.6,0.0,6.71,0.2701,-0.0054,0.98,参考,函館ダ中距離(1700-2000)・良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト0.98
函館,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),父系統,ニアークティック系,255,17,60,0.0667,0.2353,64.7,0.0,7.01,0.2402,-0.0049,0.98,参考,函館ダ中距離(1700-2000)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.98
東京,直線長め・持続型,芝,中長距離(2100-2400),良,外枠(7-8),父系統,ロイヤルチャージャー系,749,42,166,0.0561,0.2216,36.6,0.0,7.61,0.2262,-0.0046,0.98,参考,東京芝中長距離(2100-2400)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.98
福島,小回り・機動型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ロイヤルチャージャー系,180,13,38,0.0722,0.2111,71.6,0.0,8.17,0.2153,-0.0042,0.98,参考,福島ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.98
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),父系統,ニアークティック系,416,29,84,0.0697,0.2019,79.1,0.0,8.18,0.206,-0.0041,0.98,参考,阪神ダ中距離(1700-2000)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト0.98
東京,直線長め・持続型,ダ,中長距離(2100-2400),良,外枠(7-8),父系統,ネイティヴダンサー系,269,23,52,0.0855,0.1933,199.6,0.0,7.95,0.1973,-0.004,0.98,参考,東京ダ中長距離(2100-2400)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.98
中山,坂あり・パワー型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ナスルーラ系,253,14,44,0.0553,0.1739,37.6,0.0,7.94,0.1775,-0.0036,0.98,参考,中山ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.98
中京,直線長め・持続型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,ネイティヴダンサー系,271,20,60,0.0738,0.2214,47.3,0.0,7.47,0.2261,-0.0047,0.979,参考,中京ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.979
京都,平坦・スピード型,芝,中長距離(2100-2400),稍,中枠(3-6),父系統,ロイヤルチャージャー系,124,9,31,0.0726,0.25,44.2,0.0,6.53,0.2555,-0.0055,0.978,参考,京都芝中長距離(2100-2400)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.978
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父系統,ニアークティック系,869,61,184,0.0702,0.2117,62.0,0.0,7.84,0.2165,-0.0048,0.978,参考,中山芝中距離(1700-2000)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.978
新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,父系統不明,1049,78,220,0.0744,0.2097,68.6,0.0,7.51,0.2144,-0.0047,0.978,参考,新潟ダ中距離(1700-2000)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.978
京都,平坦・スピード型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,ニアークティック系,907,61,173,0.0673,0.1907,75.3,0.0,8.05,0.1949,-0.0042,0.978,参考,京都ダ短距離(1000-1300)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.978
福島,小回り・機動型,ダ,短距離(1000-1300),重不良,中枠(3-6),父系統,父系統不明,122,7,21,0.0574,0.1721,29.6,0.0,7.88,0.1759,-0.0038,0.978,参考,福島ダ短距離(1000-1300)・重不良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.978
新潟,直線長め・平坦型,芝,短距離(1000-1300),良,中枠(3-6),父系統,ロイヤルチャージャー系,1516,76,254,0.0501,0.1675,46.6,0.0,9.03,0.1712,-0.0037,0.978,参考,新潟芝短距離(1000-1300)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.978
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,ナスルーラ系,347,22,69,0.0634,0.1988,40.6,0.0,8.37,0.2034,-0.0046,0.977,参考,中山ダ短距離(1000-1300)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト0.977
中京,直線長め・持続型,ダ,中距離(1700-2000),重不良,中枠(3-6),父系統,ニアークティック系,137,8,26,0.0584,0.1898,21.5,0.0,8.21,0.1943,-0.0045,0.977,参考,中京ダ中距離(1700-2000)・重不良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.977
京都,平坦・スピード型,ダ,中距離(1700-2000),良,内枠(1-2),父系統,ナスルーラ系,217,16,49,0.0737,0.2258,108.1,0.0,8.07,0.2314,-0.0056,0.976,参考,京都ダ中距離(1700-2000)・良・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト0.976
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ナスルーラ系,478,31,106,0.0649,0.2218,52.6,0.0,7.45,0.2273,-0.0055,0.976,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.976
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,ナスルーラ系,739,44,139,0.0595,0.1881,61.0,0.0,8.2,0.1927,-0.0046,0.976,参考,中山ダ短距離(1000-1300)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.976
中山,坂あり・パワー型,ダ,短距離(1000-1300),重不良,中枠(3-6),父系統,ニアークティック系,278,18,52,0.0647,0.1871,32.4,0.0,8.55,0.1917,-0.0046,0.976,参考,中山ダ短距離(1000-1300)・重不良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.976
小倉,小回り・機動型,芝,長距離(2500以上),良,内枠(1-2),父系統,ニアークティック系,92,7,26,0.0761,0.2826,70.4,0.0,7.17,0.2897,-0.0071,0.975,参考,小倉芝長距離(2500以上)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト0.975
京都,平坦・スピード型,芝,中距離(1700-2000),稍,外枠(7-8),父系統,父系統不明,91,7,23,0.0769,0.2527,34.3,0.0,6.66,0.2593,-0.0066,0.975,参考,京都芝中距離(1700-2000)・稍・外枠(7-8)で父系統「父系統不明」は基準比リフト0.975
福島,小回り・機動型,芝,長距離(2500以上),良,中枠(3-6),父系統,ロイヤルチャージャー系,1024,73,242,0.0713,0.2363,67.3,0.0,7.17,0.2423,-0.006,0.975,参考,福島芝長距離(2500以上)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.975
京都,平坦・スピード型,芝,中距離(1700-2000),良,内枠(1-2),父系統,父系統不明,296,15,69,0.0507,0.2331,40.7,0.0,6.65,0.239,-0.0059,0.975,参考,京都芝中距離(1700-2000)・良・内枠(1-2)で父系統「父系統不明」は基準比リフト0.975
東京,直線長め・持続型,ダ,短中距離(1400-1600),稍,外枠(7-8),父系統,ニアークティック系,267,21,58,0.0787,0.2172,85.5,0.0,8.41,0.2227,-0.0055,0.975,参考,東京ダ短中距離(1400-1600)・稍・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.975
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ナスルーラ系,456,35,97,0.0768,0.2127,134.5,0.0,7.76,0.2181,-0.0054,0.975,参考,京都ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.975
東京,直線長め・持続型,芝,短中距離(1400-1600),重不良,中枠(3-6),父系統,ニアークティック系,83,6,16,0.0723,0.1928,119.8,0.0,8.6,0.1977,-0.0049,0.975,参考,東京芝短中距離(1400-1600)・重不良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.975
東京,直線長め・持続型,ダ,短中距離(1400-1600),不,外枠(7-8),父系統,父系統不明,146,9,26,0.0616,0.1781,29.5,0.0,8.24,0.1827,-0.0046,0.975,参考,東京ダ短中距離(1400-1600)・不・外枠(7-8)で父系統「父系統不明」は基準比リフト0.975
東京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),父系統,ネイティヴダンサー系,862,68,199,0.0789,0.2309,84.8,0.0,7.44,0.237,-0.0061,0.974,参考,東京芝中距離(1700-2000)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.974
新潟,直線長め・平坦型,芝,中長距離(2100-2400),良,中枠(3-6),父系統,ネイティヴダンサー系,148,14,33,0.0946,0.223,109.7,0.0,7.93,0.229,-0.006,0.974,参考,新潟芝中長距離(2100-2400)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.974
中山,坂あり・パワー型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,ニアークティック系,390,22,79,0.0564,0.2026,39.7,0.0,8.17,0.2081,-0.0055,0.974,参考,中山ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.974
小倉,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父系統,ネイティヴダンサー系,406,21,81,0.0517,0.1995,36.4,0.0,8.26,0.2048,-0.0053,0.974,参考,小倉芝中距離(1700-2000)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.974
小倉,小回り・機動型,ダ,中距離(1700-2000),不,中枠(3-6),父系統,ロイヤルチャージャー系,326,23,64,0.0706,0.1963,120.8,0.0,8.1,0.2015,-0.0052,0.974,参考,小倉ダ中距離(1700-2000)・不・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.974
阪神,坂あり・パワー型,ダ,中距離(1700-2000),重不良,内枠(1-2),父系統,ロイヤルチャージャー系,297,18,58,0.0606,0.1953,86.3,0.0,7.63,0.2005,-0.0052,0.974,参考,阪神ダ中距離(1700-2000)・重不良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト0.974
福島,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ロイヤルチャージャー系,1759,105,343,0.0597,0.195,49.7,0.0,7.77,0.2003,-0.0053,0.974,参考,福島ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.974
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,その他のエクリプス系,98,5,19,0.051,0.1939,36.9,0.0,7.81,0.199,-0.0051,0.974,参考,中山ダ中距離(1700-2000)・良・中枠(3-6)で父系統「その他のエクリプス系」は基準比リフト0.974
福島,小回り・機動型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,ロイヤルチャージャー系,862,43,158,0.0499,0.1833,57.9,0.0,8.68,0.1882,-0.0049,0.974,参考,福島ダ短距離(1000-1300)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.974
東京,直線長め・持続型,ダ,中長距離(2100-2400),稍,中枠(3-6),父系統,父系統不明,153,13,35,0.085,0.2288,52.2,0.0,7.57,0.2351,-0.0063,0.973,参考,東京ダ中長距離(2100-2400)・稍・中枠(3-6)で父系統「父系統不明」は基準比リフト0.973
京都,平坦・スピード型,芝,中長距離(2100-2400),良,中枠(3-6),父系統,ナスルーラ系,101,8,23,0.0792,0.2277,108.7,0.0,6.96,0.2341,-0.0064,0.973,参考,京都芝中長距離(2100-2400)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.973
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,内枠(1-2),父系統,ロイヤルチャージャー系,813,60,164,0.0738,0.2017,98.5,0.0,8.14,0.2074,-0.0057,0.973,参考,京都ダ短中距離(1400-1600)・良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト0.973
札幌,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,父系統不明,733,59,176,0.0805,0.2401,86.0,0.0,7.03,0.2469,-0.0068,0.972,参考,札幌ダ中距離(1700-2000)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.972
新潟,直線長め・平坦型,ダ,中距離(1700-2000),稍,外枠(7-8),父系統,ネイティヴダンサー系,165,9,36,0.0545,0.2182,39.6,0.0,8.03,0.2244,-0.0062,0.972,参考,新潟ダ中距離(1700-2000)・稍・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.972
中山,坂あり・パワー型,ダ,短距離(1000-1300),不,中枠(3-6),父系統,ロイヤルチャージャー系,344,26,72,0.0756,0.2093,91.3,0.0,8.4,0.2154,-0.0061,0.972,参考,中山ダ短距離(1000-1300)・不・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.972
小倉,小回り・機動型,ダ,中距離(1700-2000),良,内枠(1-2),父系統,父系統不明,311,21,64,0.0675,0.2058,111.7,0.0,8.06,0.2118,-0.006,0.972,参考,小倉ダ中距離(1700-2000)・良・内枠(1-2)で父系統「父系統不明」は基準比リフト0.972
中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父系統,父系統不明,784,48,158,0.0612,0.2015,79.0,0.0,7.89,0.2074,-0.0059,0.972,参考,中山芝中距離(1700-2000)・良・外枠(7-8)で父系統「父系統不明」は基準比リフト0.972
東京,直線長め・持続型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,父系統不明,408,26,78,0.0637,0.1912,43.2,0.0,7.94,0.1967,-0.0055,0.972,参考,東京ダ短距離(1000-1300)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.972
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ロイヤルチャージャー系,2831,217,625,0.0767,0.2208,76.2,0.0,7.44,0.2273,-0.0065,0.971,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.971
中山,坂あり・パワー型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,ロイヤルチャージャー系,1208,86,244,0.0712,0.202,72.4,0.0,7.96,0.2081,-0.0061,0.971,参考,中山ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.971
小倉,小回り・機動型,芝,短距離(1000-1300),良,外枠(7-8),父系統,ロイヤルチャージャー系,1746,109,336,0.0624,0.1924,64.4,0.0,8.67,0.1981,-0.0057,0.971,参考,小倉芝短距離(1000-1300)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.971
中京,直線長め・持続型,ダ,中距離(1700-2000),重不良,内枠(1-2),父系統,ネイティヴダンサー系,80,5,19,0.0625,0.2375,71.8,0.0,8.02,0.2449,-0.0074,0.97,参考,中京ダ中距離(1700-2000)・重不良・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト0.97
中京,直線長め・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ナスルーラ系,321,30,68,0.0935,0.2118,103.9,0.0,8.09,0.2184,-0.0066,0.97,参考,中京ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.97
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父系統,ネイティヴダンサー系,824,48,173,0.0583,0.21,38.1,0.0,7.79,0.2165,-0.0065,0.97,参考,中山芝中距離(1700-2000)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.97
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,内枠(1-2),父系統,ナスルーラ系,179,11,36,0.0615,0.2011,38.5,0.0,8.16,0.2074,-0.0063,0.97,参考,京都ダ短中距離(1400-1600)・良・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト0.97
函館,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ニアークティック系,438,30,100,0.0685,0.2283,61.9,0.0,6.86,0.2356,-0.0073,0.969,参考,函館ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.969
新潟,直線長め・平坦型,ダ,中距離(1700-2000),重不良,中枠(3-6),父系統,ネイティヴダンサー系,160,10,36,0.0625,0.225,30.9,0.0,7.78,0.2323,-0.0073,0.969,参考,新潟ダ中距離(1700-2000)・重不良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.969
小倉,小回り・機動型,芝,中距離(1700-2000),良,内枠(1-2),父系統,ナスルーラ系,153,10,33,0.0654,0.2157,29.0,0.0,8.12,0.2226,-0.0069,0.969,参考,小倉芝中距離(1700-2000)・良・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト0.969
京都,平坦・スピード型,ダ,短距離(1000-1300),良,内枠(1-2),父系統,ナスルーラ系,200,10,41,0.05,0.205,30.2,0.0,7.54,0.2115,-0.0065,0.969,参考,京都ダ短距離(1000-1300)・良・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト0.969
京都,平坦・スピード型,ダ,短距離(1000-1300),良,内枠(1-2),父系統,ネイティヴダンサー系,527,32,108,0.0607,0.2049,54.6,0.0,7.96,0.2115,-0.0066,0.969,参考,京都ダ短距離(1000-1300)・良・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト0.969
阪神,坂あり・パワー型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,ロイヤルチャージャー系,1108,58,225,0.0523,0.2031,48.0,0.0,7.66,0.2095,-0.0064,0.969,参考,阪神ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.969
中山,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),父系統,父系統不明,249,15,50,0.0602,0.2008,43.8,0.0,7.75,0.2072,-0.0064,0.969,参考,中山芝短中距離(1400-1600)・稍・中枠(3-6)で父系統「父系統不明」は基準比リフト0.969
函館,小回り・持続型,ダ,中距離(1700-2000),重不良,中枠(3-6),父系統,ロイヤルチャージャー系,177,11,34,0.0621,0.1921,75.8,0.0,7.38,0.1983,-0.0062,0.969,参考,函館ダ中距離(1700-2000)・重不良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.969
中山,坂あり・パワー型,芝,短中距離(1400-1600),良,外枠(7-8),父系統,ネイティヴダンサー系,410,25,75,0.061,0.1829,45.0,0.0,8.05,0.1887,-0.0058,0.969,参考,中山芝短中距離(1400-1600)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.969
中山,坂あり・パワー型,芝,中距離(1700-2000),稍,中枠(3-6),父系統,ロイヤルチャージャー系,548,45,118,0.0821,0.2153,94.9,0.0,7.59,0.2225,-0.0072,0.968,参考,中山芝中距離(1700-2000)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.968
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,内枠(1-2),父系統,ネイティヴダンサー系,473,26,95,0.055,0.2008,62.9,0.0,8.22,0.2074,-0.0066,0.968,参考,京都ダ短中距離(1400-1600)・良・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト0.968
阪神,坂あり・パワー型,ダ,短距離(1000-1300),重不良,中枠(3-6),父系統,ロイヤルチャージャー系,346,22,68,0.0636,0.1965,69.7,0.0,7.81,0.203,-0.0065,0.968,参考,阪神ダ短距離(1000-1300)・重不良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.968
新潟,直線長め・平坦型,芝,短距離(1000-1300),良,外枠(7-8),父系統,ロイヤルチャージャー系,957,68,216,0.0711,0.2257,72.2,0.0,8.16,0.2335,-0.0078,0.967,参考,新潟芝短距離(1000-1300)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.967
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ネイティヴダンサー系,1393,106,306,0.0761,0.2197,76.9,0.0,7.53,0.2273,-0.0076,0.967,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.967
中京,直線長め・持続型,芝,短距離(1000-1300),良,中枠(3-6),父系統,ロイヤルチャージャー系,718,46,137,0.0641,0.1908,71.5,0.0,8.68,0.1973,-0.0065,0.967,参考,中京芝短距離(1000-1300)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.967
福島,小回り・機動型,ダ,短距離(1000-1300),良,内枠(1-2),父系統,ニアークティック系,183,12,34,0.0656,0.1858,84.4,0.0,8.51,0.1921,-0.0063,0.967,参考,福島ダ短距離(1000-1300)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト0.967
中山,坂あり・パワー型,ダ,短距離(1000-1300),重不良,外枠(7-8),父系統,父系統不明,140,11,32,0.0786,0.2286,35.9,0.0,7.38,0.2366,-0.008,0.966,参考,中山ダ短距離(1000-1300)・重不良・外枠(7-8)で父系統「父系統不明」は基準比リフト0.966
中京,直線長め・持続型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,ナスルーラ系,87,7,19,0.0805,0.2184,48.4,0.0,7.4,0.2261,-0.0077,0.966,参考,中京ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.966
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ネイティヴダンサー系,1012,61,212,0.0603,0.2095,51.0,0.0,7.99,0.2169,-0.0074,0.966,参考,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.966
阪神,坂あり・パワー型,ダ,中距離(1700-2000),重不良,外枠(7-8),父系統,ロイヤルチャージャー系,404,30,82,0.0743,0.203,93.1,0.0,7.36,0.2101,-0.0071,0.966,参考,阪神ダ中距離(1700-2000)・重不良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.966
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),稍,内枠(1-2),父系統,ニアークティック系,146,7,26,0.0479,0.1781,34.9,0.0,8.61,0.1843,-0.0062,0.966,参考,阪神ダ短中距離(1400-1600)・稍・内枠(1-2)で父系統「ニアークティック系」は基準比リフト0.966
中山,坂あり・パワー型,ダ,短距離(1000-1300),稍,内枠(1-2),父系統,ネイティヴダンサー系,327,20,57,0.0612,0.1743,132.0,0.0,8.34,0.1805,-0.0062,0.966,参考,中山ダ短距離(1000-1300)・稍・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト0.966
中山,坂あり・パワー型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ロイヤルチャージャー系,951,54,163,0.0568,0.1714,52.3,0.0,8.65,0.1775,-0.0061,0.966,参考,中山ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.966
阪神,坂あり・パワー型,ダ,中距離(1700-2000),稍,内枠(1-2),父系統,ロイヤルチャージャー系,473,37,104,0.0782,0.2199,65.0,0.0,7.31,0.2278,-0.0079,0.965,参考,阪神ダ中距離(1700-2000)・稍・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト0.965
