重賞名,基準軸,基準値,条件1,条件2,条件内容,該当数,複勝数,複勝率,条件タイプ,採用ランク
みやこＳG3,性別,牡馬,前走上り順位帯=前走上り10位以下,父系統=ロイヤルチャージャー系,牡馬 × 前走上り順位帯=前走上り10位以下 × 父系統=ロイヤルチャージャー系,13,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走場所=阪神,父系統=ネイティヴダンサー系,牡馬 × 前走場所=阪神 × 父系統=ネイティヴダンサー系,13,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,斤量帯=斤量57,前走着差帯=前走着差1.1以上,年齢=5歳 × 斤量帯=斤量57 × 前走着差帯=前走着差1.1以上,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走着順帯=前走着順4-5着,前走芝ダ=ダ,年齢=5歳 × 前走着順帯=前走着順4-5着 × 前走芝ダ=ダ,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走決め手=中団,前走芝ダ=ダ,年齢=5歳 × 前走決め手=中団 × 前走芝ダ=ダ,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,斤量帯=斤量57,前4角位置帯=前4角70%以降,牡馬 × 斤量帯=斤量57 × 前4角位置帯=前4角70%以降,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,枠番帯=中枠3-5,前3角位置帯=前3角70%以降,牡馬 × 枠番帯=中枠3-5 × 前3角位置帯=前3角70%以降,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,騎手替=*,前走着順帯=前走着順10着以下,年齢=5歳 × 騎手替=* × 前走着順帯=前走着順10着以下,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着順帯=前走着順10着以下,距離変化=延長,牡馬 × 前走着順帯=前走着順10着以下 × 距離変化=延長,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着順帯=前走着順10着以下,前走場所=東京,牡馬 × 前走着順帯=前走着順10着以下 × 前走場所=東京,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着差帯=前走着差1.1以上,前4角位置帯=前4角45-70%,牡馬 × 前走着差帯=前走着差1.1以上 × 前4角位置帯=前4角45-70%,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走頭数帯=前走頭数14-15頭,前走着順帯=前走着順10着以下,牡馬 × 前走頭数帯=前走頭数14-15頭 × 前走着順帯=前走着順10着以下,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,斤量帯=斤量57,前走脚質=後方,牡馬 × 斤量帯=斤量57 × 前走脚質=後方,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,母父系統=ネイティヴダンサー系,前走着順帯=前走着順10着以下,牡馬 × 母父系統=ネイティヴダンサー系 × 前走着順帯=前走着順10着以下,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,母父系統=ネイティヴダンサー系,前3角位置帯=前3角70%以降,牡馬 × 母父系統=ネイティヴダンサー系 × 前3角位置帯=前3角70%以降,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,距離変化=短縮,前走決め手=後方,牡馬 × 距離変化=短縮 × 前走決め手=後方,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走脚質=後方,前走クラス=ｵｰﾌﾟﾝ,牡馬 × 前走脚質=後方 × 前走クラス=ｵｰﾌﾟﾝ,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=6歳,前走馬場=良,枠番帯=外枠6-8,年齢=6歳 × 前走馬場=良 × 枠番帯=外枠6-8,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=6歳,前走馬場=良,馬番帯=外目,年齢=6歳 × 前走馬場=良 × 馬番帯=外目,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走上り順位帯=前走上り10位以下,間隔帯=間隔中13-24週,牡馬 × 前走上り順位帯=前走上り10位以下 × 間隔帯=間隔中13-24週,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着差帯=前走着差1.1以上,前走距離=1700,牡馬 × 前走着差帯=前走着差1.1以上 × 前走距離=1700,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着順帯=前走着順10着以下,父系統=ネイティヴダンサー系,牡馬 × 前走着順帯=前走着順10着以下 × 父系統=ネイティヴダンサー系,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走上り順位帯=前走上り10位以下,父系統=ネイティヴダンサー系,牡馬 × 前走上り順位帯=前走上り10位以下 × 父系統=ネイティヴダンサー系,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着差帯=前走着差1.1以上,前3角位置帯=前3角45-70%,牡馬 × 前走着差帯=前走着差1.1以上 × 前3角位置帯=前3角45-70%,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走馬場=良,前走距離=2100,年齢=5歳 × 前走馬場=良 × 前走距離=2100,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走着順帯=前走着順6-9着,年齢=5歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走着順帯=前走着順6-9着,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,距離変化=短縮,前走場所=東京,年齢=5歳 × 距離変化=短縮 × 前走場所=東京,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走場所=東京,前走距離=2100,年齢=5歳 × 前走場所=東京 × 前走距離=2100,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着順帯=前走着順6-9着,前走斤量帯=前走斤量55-56,牡馬 × 前走着順帯=前走着順6-9着 × 前走斤量帯=前走斤量55-56,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走斤量帯=前走斤量55-56,前3角位置帯=前3角70%以降,牡馬 × 前走斤量帯=前走斤量55-56 × 前3角位置帯=前3角70%以降,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,斤量帯=斤量55-56,馬番帯=内目,年齢=5歳 × 斤量帯=斤量55-56 × 馬番帯=内目,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,斤量帯=斤量55-56,枠番帯=内枠1-2,年齢=5歳 × 斤量帯=斤量55-56 × 枠番帯=内枠1-2,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,距離変化=短縮,父系統=ネイティヴダンサー系,年齢=5歳 × 距離変化=短縮 × 父系統=ネイティヴダンサー系,12,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走距離=2000,前走頭数帯=前走頭数16-17頭,牡馬 × 前走距離=2000 × 前走頭数帯=前走頭数16-17頭,12,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前4角位置帯=前4角70%以降,前走芝ダ=ダ,年齢=5歳 × 前4角位置帯=前4角70%以降 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前3角位置帯=前3角70%以降,前走芝ダ=ダ,年齢=5歳 × 前3角位置帯=前3角70%以降 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,斤量帯=斤量57,前3角位置帯=前3角70%以降,牡馬 × 斤量帯=斤量57 × 前3角位置帯=前3角70%以降,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,枠番帯=中枠3-5,前4角位置帯=前4角70%以降,牡馬 × 枠番帯=中枠3-5 × 前4角位置帯=前4角70%以降,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,母父系統=ロイヤルチャージャー系,前走決め手=中団,牡馬 × 母父系統=ロイヤルチャージャー系 × 前走決め手=中団,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,所属=(栗),前走決め手=中団,年齢=5歳 × 所属=(栗) × 前走決め手=中団,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走所属=(栗),前走決め手=中団,年齢=5歳 × 前走所属=(栗) × 前走決め手=中団,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前3角位置帯=前3角25-45%,前走決め手=中団,牡馬 × 前3角位置帯=前3角25-45% × 前走決め手=中団,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走場所=京都,前走芝ダ=ダ,年齢=5歳 × 前走場所=京都 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,騎手替=*,前走馬場=重,牡馬 × 騎手替=* × 前走馬場=重,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走馬場=良,馬番帯=内目,年齢=5歳 × 前走馬場=良 × 馬番帯=内目,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走馬場=良,枠番帯=内枠1-2,年齢=5歳 × 前走馬場=良 × 枠番帯=内枠1-2,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,母父系統=ニアークティック系,前走上り順位帯=前走上り6-9位,牡馬 × 母父系統=ニアークティック系 × 前走上り順位帯=前走上り6-9位,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,斤量帯=斤量57,前走着順帯=前走着順6-9着,牡馬 × 斤量帯=斤量57 × 前走着順帯=前走着順6-9着,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走クラス=Ｇ３,前走脚質=後方,牡馬 × 前走クラス=Ｇ３ × 前走脚質=後方,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走クラス=Ｇ３,前走決め手=後方,牡馬 × 前走クラス=Ｇ３ × 前走決め手=後方,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,馬番帯=外目,前走場所=京都,牡馬 × 馬番帯=外目 × 前走場所=京都,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走上り順位帯=前走上り10位以下,前走距離=1700,牡馬 × 前走上り順位帯=前走上り10位以下 × 前走距離=1700,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走上り順位帯=前走上り10位以下,前4角位置帯=前4角25-45%,牡馬 × 前走上り順位帯=前走上り10位以下 × 前4角位置帯=前4角25-45%,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走着差帯=前走着差1.1以上,父系統=ネイティヴダンサー系,年齢=5歳 × 前走着差帯=前走着差1.1以上 × 父系統=ネイティヴダンサー系,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着順帯=前走着順10着以下,間隔帯=間隔中13-24週,牡馬 × 前走着順帯=前走着順10着以下 × 間隔帯=間隔中13-24週,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=6歳,前走馬場=良,前走着差帯=前走着差1.1以上,年齢=6歳 × 前走馬場=良 × 前走着差帯=前走着差1.1以上,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=4歳,馬齢斤量差帯=馬齢斤量差-1〜0,前4角位置帯=前4角25-45%,年齢=4歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前4角位置帯=前4角25-45%,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=4歳,所属=(栗),前4角位置帯=前4角25-45%,年齢=4歳 × 所属=(栗) × 前4角位置帯=前4角25-45%,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=4歳,前走所属=(栗),前4角位置帯=前4角25-45%,年齢=4歳 × 前走所属=(栗) × 前4角位置帯=前4角25-45%,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=4歳,前4角位置帯=前4角25-45%,前走芝ダ=ダ,年齢=4歳 × 前4角位置帯=前4角25-45% × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走馬場=良,前走着順帯=前走着順6-9着,年齢=5歳 × 前走馬場=良 × 前走着順帯=前走着順6-9着,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走斤量帯=前走斤量55-56,前走脚質=後方,牡馬 × 前走斤量帯=前走斤量55-56 × 前走脚質=後方,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,斤量帯=斤量55-56,前走決め手=後方,牡馬 × 斤量帯=斤量55-56 × 前走決め手=後方,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,母父系統=ニアークティック系,前走上り順位帯=前走上り10位以下,牡馬 × 母父系統=ニアークティック系 × 前走上り順位帯=前走上り10位以下,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走着順帯=前走着順6-9着,斤量帯=斤量55-56,年齢=5歳 × 前走着順帯=前走着順6-9着 × 斤量帯=斤量55-56,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走馬場=良,父系統=ネイティヴダンサー系,年齢=5歳 × 前走馬場=良 × 父系統=ネイティヴダンサー系,11,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,斤量帯=斤量55-56,父系統=ネイティヴダンサー系,年齢=5歳 × 斤量帯=斤量55-56 × 父系統=ネイティヴダンサー系,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前3角位置帯=前3角2-25%,前走距離=2100,牡馬 × 前3角位置帯=前3角2-25% × 前走距離=2100,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着順帯=前走着順10着以下,父系統=ロイヤルチャージャー系,牡馬 × 前走着順帯=前走着順10着以下 × 父系統=ロイヤルチャージャー系,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,父系統=ネイティヴダンサー系,前走レース=シリウスＨG3,牡馬 × 父系統=ネイティヴダンサー系 × 前走レース=シリウスＨG3,11,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走着差帯=前走着差0.6-1.0,前走頭数帯=前走頭数10-13頭,牡馬 × 前走着差帯=前走着差0.6-1.0 × 前走頭数帯=前走頭数10-13頭,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,騎手替=*,前走斤量帯=前走斤量57,年齢=5歳 × 騎手替=* × 前走斤量帯=前走斤量57,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,馬番帯=内目,前走頭数帯=前走頭数10-13頭,年齢=5歳 × 馬番帯=内目 × 前走頭数帯=前走頭数10-13頭,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,枠番帯=内枠1-2,前走頭数帯=前走頭数10-13頭,年齢=5歳 × 枠番帯=内枠1-2 × 前走頭数帯=前走頭数10-13頭,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,騎手替=*,間隔帯=間隔中9-12週,牡馬 × 騎手替=* × 間隔帯=間隔中9-12週,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走馬場=良,前4角位置帯=前4角70%以降,年齢=5歳 × 前走馬場=良 × 前4角位置帯=前4角70%以降,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走馬場=良,前3角位置帯=前3角70%以降,年齢=5歳 × 前走馬場=良 × 前3角位置帯=前3角70%以降,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,馬齢斤量差帯=馬齢斤量差-1〜0,前4角位置帯=前4角70%以降,年齢=5歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前4角位置帯=前4角70%以降,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,馬齢斤量差帯=馬齢斤量差-1〜0,前3角位置帯=前3角70%以降,年齢=5歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前3角位置帯=前3角70%以降,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前4角位置帯=前4角70%以降,前3角位置帯=前3角70%以降,年齢=5歳 × 前4角位置帯=前4角70%以降 × 前3角位置帯=前3角70%以降,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,間隔帯=間隔中5-8週,前4角位置帯=前4角70%以降,牡馬 × 間隔帯=間隔中5-8週 × 前4角位置帯=前4角70%以降,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走着差帯=前走着差1.1以上,前走脚質=中団,年齢=5歳 × 前走着差帯=前走着差1.1以上 × 前走脚質=中団,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走着差帯=前走着差1.1以上,前走決め手=中団,年齢=5歳 × 前走着差帯=前走着差1.1以上 × 前走決め手=中団,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,枠番帯=外枠6-8,前走場所=東京,牡馬 × 枠番帯=外枠6-8 × 前走場所=東京,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,馬番帯=外目,前走場所=東京,牡馬 × 馬番帯=外目 × 前走場所=東京,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,騎手替=*,間隔帯=間隔中2週以下,年齢=5歳 × 騎手替=* × 間隔帯=間隔中2週以下,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,馬齢斤量差帯=馬齢斤量差-1〜0,間隔帯=間隔中2週以下,年齢=5歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 間隔帯=間隔中2週以下,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,所属=(栗),前走場所=京都,年齢=5歳 × 所属=(栗) × 前走場所=京都,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走所属=(栗),前走場所=京都,年齢=5歳 × 前走所属=(栗) × 前走場所=京都,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走芝ダ=ダ,間隔帯=間隔中2週以下,年齢=5歳 × 前走芝ダ=ダ × 間隔帯=間隔中2週以下,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,所属=(美),前3角位置帯=前3角2-25%,牡馬 × 所属=(美) × 前3角位置帯=前3角2-25%,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,所属=(美),枠番帯=外枠6-8,牡馬 × 所属=(美) × 枠番帯=外枠6-8,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,所属=(美),馬番帯=外目,牡馬 × 所属=(美) × 馬番帯=外目,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走所属=(美),前3角位置帯=前3角2-25%,牡馬 × 前走所属=(美) × 前3角位置帯=前3角2-25%,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走所属=(美),枠番帯=外枠6-8,牡馬 × 前走所属=(美) × 枠番帯=外枠6-8,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走所属=(美),馬番帯=外目,牡馬 × 前走所属=(美) × 馬番帯=外目,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,斤量帯=斤量57,前走決め手=後方,牡馬 × 斤量帯=斤量57 × 前走決め手=後方,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,母父系統=ネイティヴダンサー系,前4角位置帯=前4角70%以降,牡馬 × 母父系統=ネイティヴダンサー系 × 前4角位置帯=前4角70%以降,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,母父系統=ネイティヴダンサー系,前走脚質=後方,牡馬 × 母父系統=ネイティヴダンサー系 × 前走脚質=後方,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,馬番帯=内目,前走決め手=後方,牡馬 × 馬番帯=内目 × 前走決め手=後方,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=5歳,前走頭数帯=前走頭数14-15頭,前走着差帯=前走着差1.1以上,年齢=5歳 × 前走頭数帯=前走頭数14-15頭 × 前走着差帯=前走着差1.1以上,10,0,0.0,消し0,消しA
みやこＳG3,性別,牡馬,前走クラス=Ｇ３,前走上り順位帯=前走上り6-9位,牡馬 × 前走クラス=Ｇ３ × 前走上り順位帯=前走上り6-9位,10,0,0.0,消し0,消しA
みやこＳG3,年齢,年齢=6歳,馬齢斤量差帯=馬齢斤量差-1〜0,枠番帯=中枠3-5,年齢=6歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 枠番帯=中枠3-5,10,0,0.0,消し0,消しA
