場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,マンハッタンカフェ,71,7,17,0.0986,0.2394,46.9,0.0,7.56,0.1949,0.0445,1.228,C,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「マンハッタンカフェ」は基準比リフト1.228
福島,小回り・機動型,芝,短距離(1000-1300),良,外枠(7-8),父,ロードカナロア,54,7,13,0.1296,0.2407,93.0,0.0,6.33,0.1962,0.0445,1.227,C,福島芝短距離(1000-1300)・良・外枠(7-8)で父「ロードカナロア」は基準比リフト1.227
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),父,サクラバクシンオー,59,4,14,0.0678,0.2373,82.7,0.0,7.44,0.1935,0.0438,1.226,C,京都芝短中距離(1400-1600)・良・外枠(7-8)で父「サクラバクシンオー」は基準比リフト1.226
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,外枠(7-8),父,ネオユニヴァース,73,7,21,0.0959,0.2877,104.7,0.0,6.36,0.2351,0.0526,1.224,C,阪神ダ中距離(1700-2000)・良・外枠(7-8)で父「ネオユニヴァース」は基準比リフト1.224
京都,平坦・スピード型,芝,中距離(1700-2000),良,外枠(7-8),父,ルーラーシップ,65,5,18,0.0769,0.2769,54.5,0.0,6.54,0.2263,0.0506,1.224,C,京都芝中距離(1700-2000)・良・外枠(7-8)で父「ルーラーシップ」は基準比リフト1.224
福島,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父,キングカメハメハ,74,8,17,0.1081,0.2297,96.1,0.0,6.7,0.1878,0.0419,1.223,C,福島芝中距離(1700-2000)・良・外枠(7-8)で父「キングカメハメハ」は基準比リフト1.223
阪神,坂あり・パワー型,ダ,中距離(1700-2000),重不良,中枠(3-6),父,キングカメハメハ,62,10,17,0.1613,0.2742,96.6,0.0,6.76,0.2243,0.0499,1.222,C,阪神ダ中距離(1700-2000)・重不良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.222
中京,直線長め・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,ブラックタイド,75,3,20,0.04,0.2667,22.8,0.0,8.41,0.2184,0.0483,1.221,C,中京ダ中距離(1700-2000)・良・中枠(3-6)で父「ブラックタイド」は基準比リフト1.221
阪神,坂あり・パワー型,ダ,短距離(1000-1300),稍,中枠(3-6),父,ゴールドアリュール,54,6,13,0.1111,0.2407,55.4,0.0,7.11,0.1971,0.0436,1.221,C,阪神ダ短距離(1000-1300)・稍・中枠(3-6)で父「ゴールドアリュール」は基準比リフト1.221
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,スペシャルウィーク,65,10,18,0.1538,0.2769,120.8,0.0,6.6,0.2273,0.0496,1.218,C,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「スペシャルウィーク」は基準比リフト1.218
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,内枠(1-2),父,クロフネ,59,4,16,0.0678,0.2712,25.9,0.0,6.64,0.2227,0.0485,1.218,C,阪神芝短中距離(1400-1600)・良・内枠(1-2)で父「クロフネ」は基準比リフト1.218
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),父,ホワイトマズル,64,6,17,0.0938,0.2656,44.8,0.0,7.33,0.2181,0.0475,1.218,C,京都ダ中距離(1700-2000)・良・中枠(3-6)で父「ホワイトマズル」は基準比リフト1.218
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父,オルフェーヴル,72,9,19,0.125,0.2639,53.8,0.0,6.6,0.2169,0.047,1.217,C,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父「オルフェーヴル」は基準比リフト1.217
福島,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,タイキシャトル,74,4,17,0.0541,0.2297,86.9,0.0,8.04,0.1887,0.041,1.217,C,福島芝短距離(1000-1300)・良・中枠(3-6)で父「タイキシャトル」は基準比リフト1.217
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,ヴィクトワールピサ,63,4,17,0.0635,0.2698,26.8,0.0,6.67,0.2218,0.048,1.216,C,小倉芝中距離(1700-2000)・良・中枠(3-6)で父「ヴィクトワールピサ」は基準比リフト1.216
京都,平坦・スピード型,芝,短距離(1000-1300),良,外枠(7-8),父,ダイワメジャー,52,3,11,0.0577,0.2115,36.7,0.0,7.81,0.1739,0.0376,1.216,C,京都芝短距離(1000-1300)・良・外枠(7-8)で父「ダイワメジャー」は基準比リフト1.216
中京,直線長め・持続型,芝,中長距離(2100-2400),良,中枠(3-6),父,ディープインパクト,75,13,21,0.1733,0.28,125.7,0.0,5.72,0.2304,0.0496,1.215,C,中京芝中長距離(2100-2400)・良・中枠(3-6)で父「ディープインパクト」は基準比リフト1.215
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),父,ルーラーシップ,56,4,14,0.0714,0.25,168.8,0.0,6.82,0.206,0.044,1.214,C,阪神ダ中距離(1700-2000)・良・内枠(1-2)で父「ルーラーシップ」は基準比リフト1.214
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,サウスヴィグラス,58,4,14,0.069,0.2414,62.8,0.0,9.07,0.199,0.0424,1.213,C,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「サウスヴィグラス」は基準比リフト1.213
阪神,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),父,キングカメハメハ,52,5,13,0.0962,0.25,70.6,0.0,6.9,0.2062,0.0438,1.212,C,阪神芝短中距離(1400-1600)・稍・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.212
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,中枠(3-6),父,プリサイスエンド,66,6,16,0.0909,0.2424,186.8,0.0,8.53,0.2,0.0424,1.212,C,京都ダ短中距離(1400-1600)・良・中枠(3-6)で父「プリサイスエンド」は基準比リフト1.212
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,外枠(7-8),父,シンボリクリスエス,51,4,12,0.0784,0.2353,284.7,0.0,9.12,0.1942,0.0411,1.212,C,京都ダ短中距離(1400-1600)・良・外枠(7-8)で父「シンボリクリスエス」は基準比リフト1.212
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父,エンパイアメーカー,64,3,13,0.0469,0.2031,80.2,0.0,8.56,0.1677,0.0354,1.211,C,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父「エンパイアメーカー」は基準比リフト1.211
京都,平坦・スピード型,芝,中長距離(2100-2400),良,中枠(3-6),父,ジャングルポケット,60,7,17,0.1167,0.2833,164.0,0.0,6.45,0.2341,0.0492,1.21,C,京都芝中長距離(2100-2400)・良・中枠(3-6)で父「ジャングルポケット」は基準比リフト1.21
中京,直線長め・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,ホッコータルマエ,53,7,14,0.1321,0.2642,85.7,0.0,7.11,0.2184,0.0458,1.21,C,中京ダ中距離(1700-2000)・良・中枠(3-6)で父「ホッコータルマエ」は基準比リフト1.21
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父,ゼンノロブロイ,68,3,16,0.0441,0.2353,20.4,0.0,7.69,0.1947,0.0406,1.209,C,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父「ゼンノロブロイ」は基準比リフト1.209
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父,キンシャサノキセキ,79,8,16,0.1013,0.2025,125.3,0.0,7.3,0.1677,0.0348,1.208,C,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父「キンシャサノキセキ」は基準比リフト1.208
京都,平坦・スピード型,芝,中距離(1700-2000),良,中枠(3-6),父,ヴィクトワールピサ,54,4,16,0.0741,0.2963,64.8,0.0,6.5,0.2454,0.0509,1.207,C,京都芝中距離(1700-2000)・良・中枠(3-6)で父「ヴィクトワールピサ」は基準比リフト1.207
中山,坂あり・パワー型,芝,中長距離(2100-2400),良,外枠(7-8),父,ステイゴールド,62,4,16,0.0645,0.2581,53.2,0.0,7.27,0.2138,0.0443,1.207,C,中山芝中長距離(2100-2400)・良・外枠(7-8)で父「ステイゴールド」は基準比リフト1.207
東京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,フジキセキ,63,7,18,0.1111,0.2857,32.9,0.0,5.79,0.237,0.0487,1.205,C,東京芝中距離(1700-2000)・良・中枠(3-6)で父「フジキセキ」は基準比リフト1.205
中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父,オルフェーヴル,60,6,15,0.1,0.25,216.7,0.0,7.92,0.2074,0.0426,1.205,C,中山芝中距離(1700-2000)・良・外枠(7-8)で父「オルフェーヴル」は基準比リフト1.205
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,内枠(1-2),父,ダイワメジャー,60,6,15,0.1,0.25,51.0,0.0,6.82,0.2074,0.0426,1.205,C,京都ダ短中距離(1400-1600)・良・内枠(1-2)で父「ダイワメジャー」は基準比リフト1.205
東京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),父,ステイゴールド,73,8,18,0.1096,0.2466,164.5,0.0,7.42,0.2047,0.0419,1.205,C,東京芝短中距離(1400-1600)・良・内枠(1-2)で父「ステイゴールド」は基準比リフト1.205
函館,小回り・持続型,芝,中距離(1700-2000),良,内枠(1-2),父,ディープインパクト,53,4,18,0.0755,0.3396,26.0,0.0,5.04,0.2826,0.057,1.202,C,函館芝中距離(1700-2000)・良・内枠(1-2)で父「ディープインパクト」は基準比リフト1.202
東京,直線長め・持続型,芝,短中距離(1400-1600),稍,中枠(3-6),父,ダイワメジャー,64,11,15,0.1719,0.2344,107.0,0.0,6.2,0.195,0.0394,1.202,C,東京芝短中距離(1400-1600)・稍・中枠(3-6)で父「ダイワメジャー」は基準比リフト1.202
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),父,アグネスタキオン,50,4,13,0.08,0.26,183.4,0.0,6.98,0.2165,0.0435,1.201,C,東京ダ短中距離(1400-1600)・良・外枠(7-8)で父「アグネスタキオン」は基準比リフト1.201
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ホッコータルマエ,67,9,16,0.1343,0.2388,82.7,0.0,6.6,0.199,0.0398,1.2,C,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「ホッコータルマエ」は基準比リフト1.2
福島,小回り・機動型,ダ,短距離(1000-1300),良,中枠(3-6),父,ゴールドアリュール,62,7,14,0.1129,0.2258,78.7,0.0,7.81,0.1882,0.0376,1.2,C,福島ダ短距離(1000-1300)・良・中枠(3-6)で父「ゴールドアリュール」は基準比リフト1.2
福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,メイショウサムソン,61,7,16,0.1148,0.2623,87.4,0.0,7.41,0.2188,0.0435,1.199,C,福島芝中距離(1700-2000)・良・中枠(3-6)で父「メイショウサムソン」は基準比リフト1.199
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),父,ワイルドラッシュ,65,8,17,0.1231,0.2615,142.9,0.0,7.38,0.2181,0.0434,1.199,C,京都ダ中距離(1700-2000)・良・中枠(3-6)で父「ワイルドラッシュ」は基準比リフト1.199
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,内枠(1-2),父,ネオユニヴァース,60,7,18,0.1167,0.3,39.0,0.0,6.68,0.2505,0.0495,1.198,C,阪神芝中距離(1700-2000)・良・内枠(1-2)で父「ネオユニヴァース」は基準比リフト1.198
小倉,小回り・機動型,芝,中距離(1700-2000),良,内枠(1-2),父,ジャングルポケット,60,7,16,0.1167,0.2667,29.3,0.0,6.55,0.2226,0.0441,1.198,C,小倉芝中距離(1700-2000)・良・内枠(1-2)で父「ジャングルポケット」は基準比リフト1.198
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,中枠(3-6),父,ロードカナロア,50,7,13,0.14,0.26,87.2,0.0,5.94,0.2171,0.0429,1.198,C,新潟芝中距離(1700-2000)・良・中枠(3-6)で父「ロードカナロア」は基準比リフト1.198
新潟,直線長め・平坦型,芝,短距離(1000-1300),良,中枠(3-6),父,アドマイヤムーン,78,2,16,0.0256,0.2051,6.3,0.0,7.42,0.1712,0.0339,1.198,C,新潟芝短距離(1000-1300)・良・中枠(3-6)で父「アドマイヤムーン」は基準比リフト1.198
新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,外枠(7-8),父,ゴールドアリュール,63,8,17,0.127,0.2698,46.3,0.0,6.03,0.226,0.0438,1.194,C,新潟ダ中距離(1700-2000)・良・外枠(7-8)で父「ゴールドアリュール」は基準比リフト1.194
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父,キズナ,58,5,15,0.0862,0.2586,33.4,0.0,6.38,0.2165,0.0421,1.194,C,中山芝中距離(1700-2000)・良・中枠(3-6)で父「キズナ」は基準比リフト1.194
阪神,坂あり・パワー型,ダ,中距離(1700-2000),稍,中枠(3-6),父,ゴールドアリュール,72,6,18,0.0833,0.25,44.2,0.0,7.1,0.2095,0.0405,1.193,C,阪神ダ中距離(1700-2000)・稍・中枠(3-6)で父「ゴールドアリュール」は基準比リフト1.193
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父,ケイムホーム,60,7,12,0.1167,0.2,115.3,0.0,8.27,0.1677,0.0323,1.193,C,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父「ケイムホーム」は基準比リフト1.193
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父,ロードカナロア,54,7,15,0.1296,0.2778,71.3,0.0,5.72,0.2332,0.0446,1.191,C,阪神芝中距離(1700-2000)・良・外枠(7-8)で父「ロードカナロア」は基準比リフト1.191
小倉,小回り・機動型,ダ,中距離(1700-2000),稍,中枠(3-6),父,シンボリクリスエス,53,2,13,0.0377,0.2453,10.6,0.0,6.38,0.2059,0.0394,1.191,C,小倉ダ中距離(1700-2000)・稍・中枠(3-6)で父「シンボリクリスエス」は基準比リフト1.191
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,キズナ,72,8,19,0.1111,0.2639,43.6,0.0,5.61,0.2218,0.0421,1.19,C,小倉芝中距離(1700-2000)・良・中枠(3-6)で父「キズナ」は基準比リフト1.19
阪神,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),父,ロードカナロア,53,5,13,0.0943,0.2453,68.5,0.0,7.47,0.2062,0.0391,1.19,C,阪神芝短中距離(1400-1600)・稍・中枠(3-6)で父「ロードカナロア」は基準比リフト1.19
新潟,直線長め・平坦型,ダ,短距離(1000-1300),良,中枠(3-6),父,ロードカナロア,58,5,14,0.0862,0.2414,45.3,0.0,6.05,0.2029,0.0385,1.19,C,新潟ダ短距離(1000-1300)・良・中枠(3-6)で父「ロードカナロア」は基準比リフト1.19
函館,小回り・持続型,ダ,短距離(1000-1300),良,中枠(3-6),父,サウスヴィグラス,75,10,23,0.1333,0.3067,88.4,0.0,5.61,0.2579,0.0488,1.189,C,函館ダ短距離(1000-1300)・良・中枠(3-6)で父「サウスヴィグラス」は基準比リフト1.189
中京,直線長め・持続型,芝,中長距離(2100-2400),良,外枠(7-8),父,ハーツクライ,51,3,14,0.0588,0.2745,17.1,0.0,6.71,0.2308,0.0437,1.189,C,中京芝中長距離(2100-2400)・良・外枠(7-8)で父「ハーツクライ」は基準比リフト1.189
京都,平坦・スピード型,芝,中長距離(2100-2400),良,外枠(7-8),父,ステイゴールド,71,6,19,0.0845,0.2676,146.6,0.0,6.99,0.225,0.0426,1.189,C,京都芝中長距離(2100-2400)・良・外枠(7-8)で父「ステイゴールド」は基準比リフト1.189
東京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),父,ジャングルポケット,74,6,18,0.0811,0.2432,52.6,0.0,8.61,0.2047,0.0385,1.188,C,東京芝短中距離(1400-1600)・良・内枠(1-2)で父「ジャングルポケット」は基準比リフト1.188
福島,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,アドマイヤマックス,58,5,13,0.0862,0.2241,108.1,0.0,7.1,0.1887,0.0354,1.188,C,福島芝短距離(1000-1300)・良・中枠(3-6)で父「アドマイヤマックス」は基準比リフト1.188
阪神,坂あり・パワー型,芝,中距離(1700-2000),稍,中枠(3-6),父,ハービンジャー,54,5,15,0.0926,0.2778,48.7,0.0,6.04,0.2342,0.0436,1.186,C,阪神芝中距離(1700-2000)・稍・中枠(3-6)で父「ハービンジャー」は基準比リフト1.186
函館,小回り・持続型,芝,短距離(1000-1300),良,中枠(3-6),父,キンシャサノキセキ,76,8,21,0.1053,0.2763,29.2,0.0,5.64,0.2329,0.0434,1.186,C,函館芝短距離(1000-1300)・良・中枠(3-6)で父「キンシャサノキセキ」は基準比リフト1.186
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,内枠(1-2),父,キングカメハメハ,72,5,16,0.0694,0.2222,44.9,0.0,6.96,0.1874,0.0348,1.186,C,新潟芝中距離(1700-2000)・良・内枠(1-2)で父「キングカメハメハ」は基準比リフト1.186
中京,直線長め・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,ロードカナロア,58,4,15,0.069,0.2586,51.0,0.0,7.48,0.2184,0.0402,1.184,C,中京ダ中距離(1700-2000)・良・中枠(3-6)で父「ロードカナロア」は基準比リフト1.184
福島,小回り・機動型,ダ,中距離(1700-2000),良,外枠(7-8),父,ゴールドアリュール,62,3,16,0.0484,0.2581,98.9,0.0,7.37,0.2183,0.0398,1.182,C,福島ダ中距離(1700-2000)・良・外枠(7-8)で父「ゴールドアリュール」は基準比リフト1.182
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ディスクリートキャット,72,6,17,0.0833,0.2361,65.7,0.0,7.4,0.1997,0.0364,1.182,C,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ディスクリートキャット」は基準比リフト1.182
小倉,小回り・機動型,ダ,短距離(1000-1300),良,中枠(3-6),父,ゴールドアリュール,57,2,15,0.0351,0.2632,15.6,0.0,6.51,0.2229,0.0403,1.181,C,小倉ダ短距離(1000-1300)・良・中枠(3-6)で父「ゴールドアリュール」は基準比リフト1.181
東京,直線長め・持続型,芝,中距離(1700-2000),稍,中枠(3-6),父,ステイゴールド,50,3,14,0.06,0.28,106.0,0.0,7.4,0.2372,0.0428,1.18,C,東京芝中距離(1700-2000)・稍・中枠(3-6)で父「ステイゴールド」は基準比リフト1.18
新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,外枠(7-8),父,クロフネ,75,10,20,0.1333,0.2667,101.9,0.0,6.79,0.226,0.0407,1.18,C,新潟ダ中距離(1700-2000)・良・外枠(7-8)で父「クロフネ」は基準比リフト1.18
福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,ダンスインザダーク,62,5,16,0.0806,0.2581,174.5,0.0,7.35,0.2188,0.0393,1.18,C,福島芝中距離(1700-2000)・良・中枠(3-6)で父「ダンスインザダーク」は基準比リフト1.18
中京,直線長め・持続型,ダ,中距離(1700-2000),良,外枠(7-8),父,シンボリクリスエス,65,6,16,0.0923,0.2462,312.8,0.0,7.29,0.2087,0.0375,1.18,C,中京ダ中距離(1700-2000)・良・外枠(7-8)で父「シンボリクリスエス」は基準比リフト1.18
京都,平坦・スピード型,ダ,中距離(1700-2000),良,内枠(1-2),父,マンハッタンカフェ,55,3,15,0.0545,0.2727,51.5,0.0,6.93,0.2314,0.0413,1.178,C,京都ダ中距離(1700-2000)・良・内枠(1-2)で父「マンハッタンカフェ」は基準比リフト1.178
福島,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,ハーツクライ,54,4,12,0.0741,0.2222,48.0,0.0,7.17,0.1887,0.0335,1.178,C,福島芝短距離(1000-1300)・良・中枠(3-6)で父「ハーツクライ」は基準比リフト1.178
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,外枠(7-8),父,キンシャサノキセキ,58,1,13,0.0172,0.2241,7.2,0.0,8.9,0.1907,0.0334,1.175,C,阪神芝短中距離(1400-1600)・良・外枠(7-8)で父「キンシャサノキセキ」は基準比リフト1.175
小倉,小回り・機動型,芝,長距離(2500以上),良,中枠(3-6),父,キングカメハメハ,50,5,15,0.1,0.3,63.4,0.0,5.96,0.2556,0.0444,1.174,C,小倉芝長距離(2500以上)・良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.174
京都,平坦・スピード型,芝,中距離(1700-2000),良,内枠(1-2),父,シンボリクリスエス,57,3,16,0.0526,0.2807,59.5,0.0,6.6,0.239,0.0417,1.174,C,京都芝中距離(1700-2000)・良・内枠(1-2)で父「シンボリクリスエス」は基準比リフト1.174
福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,ゴールドシップ,74,8,19,0.1081,0.2568,47.8,0.0,7.23,0.2188,0.038,1.174,C,福島芝中距離(1700-2000)・良・中枠(3-6)で父「ゴールドシップ」は基準比リフト1.174
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),父,クロフネ,73,7,17,0.0959,0.2329,73.7,0.0,7.79,0.1988,0.0341,1.172,C,東京芝短中距離(1400-1600)・良・外枠(7-8)で父「クロフネ」は基準比リフト1.172
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父,ルーラーシップ,57,3,13,0.0526,0.2281,33.9,0.0,6.67,0.1947,0.0334,1.172,C,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父「ルーラーシップ」は基準比リフト1.172
中山,坂あり・パワー型,芝,短距離(1000-1300),良,中枠(3-6),父,ロードカナロア,68,2,16,0.0294,0.2353,11.5,0.0,6.4,0.2011,0.0342,1.17,C,中山芝短距離(1000-1300)・良・中枠(3-6)で父「ロードカナロア」は基準比リフト1.17
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,外枠(7-8),父,ブライアンズタイム,54,5,14,0.0926,0.2593,78.5,0.0,7.39,0.2226,0.0367,1.165,C,中山ダ中距離(1700-2000)・良・外枠(7-8)で父「ブライアンズタイム」は基準比リフト1.165
福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,エピファネイア,51,5,13,0.098,0.2549,46.1,0.0,7.12,0.2188,0.0361,1.165,C,福島芝中距離(1700-2000)・良・中枠(3-6)で父「エピファネイア」は基準比リフト1.165
中京,直線長め・持続型,芝,短距離(1000-1300),良,中枠(3-6),父,ダイワメジャー,74,5,17,0.0676,0.2297,42.4,0.0,7.28,0.1973,0.0324,1.164,C,中京芝短距離(1000-1300)・良・中枠(3-6)で父「ダイワメジャー」は基準比リフト1.164
中京,直線長め・持続型,芝,中距離(1700-2000),良,外枠(7-8),父,キングカメハメハ,70,5,16,0.0714,0.2286,47.3,0.0,7.17,0.1964,0.0322,1.164,C,中京芝中距離(1700-2000)・良・外枠(7-8)で父「キングカメハメハ」は基準比リフト1.164
小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,フジキセキ,75,7,17,0.0933,0.2267,39.9,0.0,6.43,0.1949,0.0318,1.163,C,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「フジキセキ」は基準比リフト1.163
函館,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,マンハッタンカフェ,79,8,22,0.1013,0.2785,93.9,0.0,6.59,0.2397,0.0388,1.162,C,函館芝中距離(1700-2000)・良・中枠(3-6)で父「マンハッタンカフェ」は基準比リフト1.162
小倉,小回り・機動型,ダ,中距離(1700-2000),良,内枠(1-2),父,キングカメハメハ,65,4,16,0.0615,0.2462,60.2,0.0,7.03,0.2118,0.0344,1.162,C,小倉ダ中距離(1700-2000)・良・内枠(1-2)で父「キングカメハメハ」は基準比リフト1.162
京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),父,ゼンノロブロイ,75,4,18,0.0533,0.24,56.0,0.0,6.77,0.2066,0.0334,1.162,C,京都ダ中距離(1700-2000)・良・外枠(7-8)で父「ゼンノロブロイ」は基準比リフト1.162
東京,直線長め・持続型,ダ,短中距離(1400-1600),稍,内枠(1-2),父,ゴールドアリュール,59,4,12,0.0678,0.2034,52.0,0.0,7.83,0.1751,0.0283,1.162,C,東京ダ短中距離(1400-1600)・稍・内枠(1-2)で父「ゴールドアリュール」は基準比リフト1.162
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,アフリート,69,5,16,0.0725,0.2319,42.6,0.0,8.55,0.1997,0.0322,1.161,C,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「アフリート」は基準比リフト1.161
京都,平坦・スピード型,ダ,短距離(1000-1300),良,外枠(7-8),父,ゴールドアリュール,76,8,18,0.1053,0.2368,67.1,0.0,8.36,0.2043,0.0325,1.159,C,京都ダ短距離(1000-1300)・良・外枠(7-8)で父「ゴールドアリュール」は基準比リフト1.159
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),稍,中枠(3-6),父,ゴールドアリュール,57,5,13,0.0877,0.2281,44.2,0.0,7.14,0.1968,0.0313,1.159,C,阪神ダ短中距離(1400-1600)・稍・中枠(3-6)で父「ゴールドアリュール」は基準比リフト1.159
中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父,マンハッタンカフェ,75,3,18,0.04,0.24,15.1,0.0,6.87,0.2074,0.0326,1.157,C,中山芝中距離(1700-2000)・良・外枠(7-8)で父「マンハッタンカフェ」は基準比リフト1.157
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父,ロードカナロア,67,6,13,0.0896,0.194,78.2,0.0,6.88,0.1677,0.0263,1.157,C,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父「ロードカナロア」は基準比リフト1.157
福島,小回り・機動型,ダ,短距離(1000-1300),良,外枠(7-8),父,サウスヴィグラス,74,4,18,0.0541,0.2432,55.1,0.0,7.76,0.2103,0.0329,1.156,C,福島ダ短距離(1000-1300)・良・外枠(7-8)で父「サウスヴィグラス」は基準比リフト1.156
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,内枠(1-2),父,ヘニーヒューズ,56,5,11,0.0893,0.1964,43.6,0.0,7.09,0.1701,0.0263,1.155,C,阪神ダ短中距離(1400-1600)・良・内枠(1-2)で父「ヘニーヒューズ」は基準比リフト1.155
中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父,ダイワメジャー,71,3,17,0.0423,0.2394,36.5,0.0,7.31,0.2074,0.032,1.154,C,中山芝中距離(1700-2000)・良・外枠(7-8)で父「ダイワメジャー」は基準比リフト1.154
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,外枠(7-8),父,パイロ,64,5,15,0.0781,0.2344,27.0,0.0,7.61,0.2034,0.031,1.152,C,中山ダ短距離(1000-1300)・良・外枠(7-8)で父「パイロ」は基準比リフト1.152
東京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,ジャスタウェイ,55,6,15,0.1091,0.2727,61.3,0.0,6.49,0.237,0.0357,1.151,C,東京芝中距離(1700-2000)・良・中枠(3-6)で父「ジャスタウェイ」は基準比リフト1.151
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,リオンディーズ,61,5,14,0.082,0.2295,87.2,0.0,7.54,0.1997,0.0298,1.149,C,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「リオンディーズ」は基準比リフト1.149
京都,平坦・スピード型,芝,中長距離(2100-2400),良,外枠(7-8),父,キングカメハメハ,62,6,16,0.0968,0.2581,205.8,0.0,6.58,0.225,0.0331,1.147,C,京都芝中長距離(2100-2400)・良・外枠(7-8)で父「キングカメハメハ」は基準比リフト1.147
